mU	mW	eP	robustness	minRange	maxRange	min(CoRa)	optimalRho	negative_sol	oscilations	other_errors	steady_state	0.001	0.0016102620275609393	0.002592943797404667	0.0041753189365604	0.006723357536499335	0.010826367338740546	0.017433288221999882	0.02807216203941177	0.04520353656360243	0.0727895384398315	0.11721022975334802	0.18873918221350972	0.30391953823131973	0.48939009184774934	0.7880462815669912	1.2689610031679222	2.043359717856942	3.2903445623126686	5.298316906283709	8.531678524172808	13.73823795883263	22.122162910704493	35.62247890262442	57.36152510448679	92.36708571873861	148.73521072935117	239.5026619987486	385.6620421163472	621.0169418915616	1000.0
649.3816	3.6517	0.1155	0.0	NaN	NaN	0.9784299621999957	0.001	0.0	0.0	0.0	NaN	0.9784299621999957	0.9868790810368945	0.9919574948593342	0.9950462380748213	0.9969393406875381	0.9981053341337934	0.9988257147882522	0.9992716490330896	0.9995480287630292	0.9997194520352305	0.9998258265707194	0.9998918552527049	0.9999328479554139	0.9999583004027999	0.9999741049852812	0.9999839191974145	0.9999900137189509	0.9999937984157703	0.9999961487363801	0.9999976083097832	0.9999985147236137	0.9999990776196475	0.9999994271867345	0.9999996442734708	0.9999997790878824	0.9999998628098621	0.9999999148026131	0.9999999470909833	0.9999999671426061	0.9999999795950062
20.5353	0.1155	3.6517	0.0	NaN	NaN	0.9992693805115916	0.001	0.0	0.0	0.0	NaN	0.9992693805115916	0.9995674544126738	0.9997390974193553	0.9998408486114245	0.9999022489686381	0.9999397077653518	0.9999627154066556	0.9999769062255391	0.9999856816684392	0.9999911170394489	0.9999944869846303	0.9999965776549825	0.9999978751788119	0.9999986806478488	0.9999991807362351	0.99999949125274	0.9999996840706682	0.999999803806906	0.9999998781624485	0.9999999243374724	0.9999999530125384	0.9999999708200881	0.9999999818788166	0.9999999887464535	0.9999999930113626	0.9999999956599387	0.9999999973047523	0.9999999983261986	0.9999999989605445	0.9999999993544845
0.0205	115.4782	0.0037	0.5	0.001	0.7880462815669912	0.00062605254798051	0.0016102620275609393	0.0	0.0	0.0	5742.745832070349	0.0007640484222477059	0.00062605254798051	0.000632616386008192	0.0007851246270693011	0.0011183589353323412	0.0017080677039678907	0.0026872136492797063	0.004273464722753378	0.006811306955583592	0.010831311645886115	0.017123594832246666	0.02680663080080636	0.04133943819096011	0.06237851173307685	0.09136529762401485	0.1288497944806885	0.1738636718552946	0.22388886261276322	0.27565387174347006	0.3262762906103186	0.37402104846389006	0.4184108892512493	0.4599244894415001	0.499603455268288	0.5387320555878783	0.5786062315831396	0.6203415296396358	0.6646581184666782	0.7116071700866224	0.7602808083737875
0.0087	0.0087	1.5399	0.16666666666666666	0.001	0.006723357536499335	0.003982524504198509	0.001	0.0	0.0	0.0	1.011540795064101	0.003982524504198509	0.005569365676312349	0.0099922922196896	0.023125740895234063	0.08094531518267567	0.49721424726080626	0.9170429590994429	0.9760896042079839	0.9898943225026099	0.9949160768696127	0.9972040985182982	0.9983847194812526	0.999039775700627	0.9994193983770971	0.9996453090648125	0.999781952239168	0.9998654351234336	0.9999167569737488	0.9999484290678923	0.9999680214162375	0.9999801591746876	0.9999876856062975	0.9999923552872563	0.9999952535579723	0.9999970527854997	0.9999981698865814	0.9999988635289967	0.9999992942555597	0.9999995617297339	0.9999997278302105
8.6596	8.6596	0.0015	0.0	NaN	NaN	0.3528609417854781	0.001	0.0	0.0	0.0	NaN	0.3528609417854781	0.3897422887186981	0.4223293265960878	0.45145070918099744	0.47817257409925223	0.5036405441356776	0.5290030957148476	0.555376173683966	0.5838150993084649	0.6152637453535754	0.6504502496162827	0.689700467147908	0.7326656451458095	0.7780411528029177	0.8234869478039347	0.8660173154922588	0.9028792591894662	0.932455968016274	0.9545952760490358	0.9702544661640756	0.9808676640014309	0.9878468789371602	0.9923434818119068	0.9952019173357483	0.9970033469049483	0.9981324171878656	0.9988376333476482	0.9992771569457743	0.9995507180260232	0.999720839881508
273.842	0.2738	48.6968	0.0	NaN	NaN	0.9999945833055648	0.0016102620275609393	1.0	0.0	0.0	NaN	NaN	0.9999945833055648	0.9999966533772189	0.999997928296587	0.9999987159749444	0.9999992035750891	0.9999995057826513	0.999999693227529	0.9999998095449385	0.9999998817457071	0.9999999265703764	0.999999954402166	0.9999999716842037	0.9999999824158881	0.9999999890801465	0.9999999932186632	0.9999999957887062	0.9999999973847156	0.9999999983758739	0.9999999989913917	0.9999999993736377	0.9999999996110228	0.9999999997584367	0.9999999998499813	0.9999999999068343	0.9999999999421502	0.9999999999640686	0.9999999999776871	0.9999999999861434	0.9999999999914008
0.2738	273.842	0.0487	0.5333333333333333	0.001	1.2689610031679222	0.00011134156599581038	0.001	0.0	0.0	0.0	1013.8868349337087	0.00011134156599581038	0.00013402001458539574	0.00018769485394964057	0.00028478187459656114	0.0004477394180132314	0.0007142664802048146	0.0011460313810886225	0.0018429581812897844	0.0029663939397734686	0.004776552480073445	0.0076929446602765645	0.012391708162586957	0.019961409647759554	0.03214791098312802	0.05171972223033555	0.08293636110512949	0.13187114242017423	0.20567350547019736	0.3089540590334186	0.43702526948986226	0.5728409223527088	0.6956794371532141	0.7932283397870875	0.8639744986990776	0.9123803867155031	0.9443174138289697	0.964915801456787	0.978013788521978	0.9862687434552952	0.9914425518464893
0.0487	0.0487	0.0087	0.0	NaN	NaN	0.20234731534826716	0.001	0.0	0.0	0.0	NaN	0.20234731534826716	0.26083658988328096	0.3224814116359611	0.3845901440637817	0.4456721151968577	0.5054242332686834	0.5642840046144214	0.6228507895961293	0.6813252582466455	0.7390497160303755	0.7943094618753953	0.8446303978079445	0.8876138894911898	0.9218781211041813	0.9474715503982613	0.9655713748867008	0.9778455148153806	0.9859222067622979	0.9911287107331597	0.9944397252030721	0.9965269369338483	0.9978353555536692	0.9986526850106394	0.999162119403655	0.9994792075302252	0.9996764035083798	0.9997989733257096	0.9998751328761967	0.9999224453102928	0.9999518333313422
48.6968	48.6968	8.6596	0.16666666666666666	0.001	0.006723357536499335	0.0004558268142618096	0.001	1.0	0.0	0.0	1.002247902896234	0.0004558268142618096	0.0008417305663154483	0.0017187006987196575	0.004289753787974356	0.017746277152869284	0.4878922693550714	NaN	0.9954727722085851	0.998154812246226	0.9990838293232506	0.9994991569999249	0.9997115404710915	0.999828815911736	0.9998965963230403	0.9999368679388501	0.9999612032395331	0.9999760624234192	0.9999851940021348	0.9999908281148153	0.999994312905254	0.999996471605809	0.9999978101125411	0.9999986405457533	0.9999991559497733	0.9999994759052635	0.9999996745571119	0.9999997979055658	0.9999998745002235	0.999999922064164	0.9999999516011615
1.5399	0.0015	0.2738	0.0	NaN	NaN	0.9984842631328573	0.001	0.0	0.0	0.0	NaN	0.9984842631328573	0.9990645506045093	0.9994213120580533	0.9996414863621564	0.9997776883771641	0.9998620683453592	0.9999143912838426	0.9999468544917611	0.9999670030466036	0.9999795111505618	0.9999872771639057	0.9999920993222278	0.9999950937068279	0.999996953171135	0.9999981078916813	0.9999988249779471	0.9999992702949724	0.9999995468421912	0.9999997185818568	0.9999998252347723	0.9999998914679077	0.9999999325997645	0.9999999581433188	0.9999999740062988	0.9999999838574664	0.9999999899752222	0.999999993774437	0.9999999961338246	0.9999999975990337	0.9999999985089586
0.0015	1.5399	273.842	0.6666666666666666	0.001	8.531678524172808	2.111793539558523e-5	0.7880462815669912	0.0	0.0	0.0	1025.4806006126396	0.008284311851737806	0.005160915621537865	0.0032113163020273286	0.0019967414851792607	0.0012409964708530055	0.000771118211162341	0.00047913956764766353	0.000297804963935411	0.00018528160245129564	0.00011558798592225196	7.262682454249927e-5	4.648327326345703e-5	3.115382909969496e-5	2.3205536175726257e-5	2.111793539558523e-5	2.536831114796846e-5	4.015953585717065e-5	8.194017758434132e-5	0.00023759434262717613	0.0019423412150582115	0.9967527167891646	0.9997109143323898	0.999906497258017	0.9999577853273808	0.9999779953977362	0.9999876537864328	0.9999927831762214	0.9999956796981612	0.9999973765877549	0.9999983931730533
0.0019	0.0392	16.5482	0.4	0.001	0.18873918221350972	0.0005727225648346446	0.017433288221999882	0.0	0.0	0.0	20.62678667100666	0.006561098607130539	0.004094106679945124	0.0025617916531220065	0.0016176547379187555	0.0010470998552111624	0.0007215715064171483	0.0005727225648346446	0.0005862589157540227	0.0008341502729160932	0.0016663205753855918	0.005211234720261992	0.06459680416997772	0.9766508301874173	0.9964014908363412	0.9987096879689092	0.999393623764551	0.9996776757880632	0.9998172215763421	0.9998925063435583	0.9999354171285125	0.9999606979831216	0.9999758957324753	0.9999851459241902	0.9999908193371408	0.9999943155123906	0.9999964763156821	0.999997814225399	0.9999986435570886	0.9999991579959516	0.9999994772438243
1.911	39.2419	0.0165	0.2	0.001	0.010826367338740546	0.009264694271054074	0.001	0.0	0.0	0.0	21.35908383219885	0.009264694271054074	0.014751421442065068	0.023346379102275893	0.0365979012949117	0.05655108707760031	0.0855889142093966	0.1259278938169737	0.17876225001117238	0.2434350471518026	0.31731176165060937	0.39664933692044585	0.4778635150711961	0.5582737700091827	0.635990692317942	0.7093077059638343	0.7762108644665942	0.8344764650806745	0.8823651846147262	0.9193619323279597	0.9463389376517893	0.9650855170885294	0.9776440542671815	0.9858404893456508	0.9910959747152941	0.994426672465978	0.9965217204770834	0.997833250944826	0.9986518207113102	0.9991617546057256	0.9994790475908907
60.4296	0.0012	523.2991	0.0	NaN	NaN	0.9999999901207333	0.0016102620275609393	1.0	0.0	0.0	NaN	NaN	0.9999999901207333	0.9999999938654313	0.9999999961905692	0.9999999976343711	0.999999998530942	0.9999999990877042	0.9999999994334554	0.9999999996481633	0.999999999781508	0.9999999998643148	0.9999999999157414	0.9999999999476722	0.9999999999675102	0.9999999999798238	0.9999999999874695	0.9999999999922157	0.9999999999951716	0.9999999999969964	0.9999999999981362	0.9999999999988514	0.9999999999992806	0.9999999999995579	0.9999999999997271	0.999999999999831	0.9999999999998961	0.9999999999999394	0.9999999999999566	0.999999999999974	0.9999999999999827
0.0604	1.2409	0.5233	0.3333333333333333	0.001	0.0727895384398315	0.0005072240907746771	0.001	0.0	0.0	0.0	20.687075896744265	0.0005072240907746771	0.0006142782888306709	0.0008687473724843267	0.0013382498953255582	0.0021548140066149197	0.003571258694376064	0.0060952953739145084	0.010844272526652349	0.02063191106757081	0.04399262922492912	0.11355031371236891	0.3550218160971506	0.7506905189131113	0.9152489953209983	0.9638935374126775	0.9819849465074442	0.9901663615530999	0.994348021882763	0.9966513018565456	0.9979794730179542	0.9987672877187471	0.9992428106343271	0.9995329523882788	0.9997111726557257	0.9998211005421161	0.9998890800719886	0.9999311860114587	0.9999572919921851	0.9999734878724026	0.9999835394781822
0.3398	0.007	0.0029	0.0	NaN	NaN	0.6189811704653482	0.001	0.0	0.0	0.0	NaN	0.6189811704653482	0.6603114295830972	0.7048130353601735	0.7517640591577556	0.7993707644869591	0.8449359546699033	0.885561796222811	0.9191291468489651	0.9449288637877696	0.963571338656625	0.9764091116416307	0.9849458412242542	0.9904872805494339	0.9940271838283214	0.996265095238107	0.9976705278492722	0.9985494579486595	0.9990976770736506	0.9994390573457156	0.9996514191262288	0.9997834381145506	0.9998654777233059	0.9999164463932122	0.9999481067819322	0.9999677714988624	0.9999799848090519	0.9999875699396489	0.9999922806110045	0.9999952060858646	0.9999970228816042
339.8208	6.9783	2.9427	0.0	NaN	NaN	0.9975709559151105	0.0016102620275609393	1.0	0.0	0.0	NaN	NaN	0.9975709559151105	0.9986553476721355	0.9992201203913641	0.9995353009745562	0.9997186165724621	0.9998279512313903	0.9998941750446766	0.9999346698832775	0.9999595778394474	0.9999749543445814	0.9999844682198628	0.9999903629701054	0.9999940185037901	0.999996286646951	0.9999976944296006	0.9999985683886267	0.9999991110171568	0.9999994479543752	0.9999996571810329	0.9999997871077532	0.9999998677919066	0.9999999178971406	0.9999999490129707	0.9999999683362845	0.9999999803363313	0.9999999877885435	0.999999992416476	0.9999999952905133	0.9999999970753248
10.7461	0.2207	0.0931	0.0	NaN	NaN	0.8952203505371557	0.001	0.0	0.0	0.0	NaN	0.8952203505371557	0.9375563487591193	0.9623486972049484	0.9770756045413422	0.9859448598894954	0.9913424739533077	0.9946511250627366	0.9966889534156936	0.9979479210665889	0.9987272226239822	0.9992102008151037	0.9995097594911906	0.9996956442286437	0.999811025357442	0.9998826572184778	0.9999271334183777	0.9999547506523275	0.9999719001729482	0.9999825498338815	0.9999891632678883	0.9999932702507568	0.9999958207290652	0.9999974046086361	0.999998388220577	0.9999989990586678	0.9999993783988568	0.9999996139753009	0.9999997602721796	0.999999851124988	0.999999907546103
