Iteration	mU	mW	eP	robustness	|CoRa<=0.1|	min(CoRA)	SS	0.001	0.0016102620275609393	0.002592943797404667	0.0041753189365604	0.006723357536499335	0.010826367338740546	0.017433288221999882	0.02807216203941177	0.04520353656360243	0.0727895384398315	0.11721022975334802	0.18873918221350972	0.30391953823131973	0.48939009184774934	0.7880462815669912	1.2689610031679222	2.043359717856942	3.2903445623126686	5.298316906283709	8.531678524172808	13.73823795883263	22.122162910704493	35.62247890262442	57.36152510448679	92.36708571873861	148.73521072935117	239.5026619987486	385.6620421163472	621.0169418915616	1000.0
0	10.8731	1.1056	24.6364	0.3	1.6551724137931034	0.0001058827516713465	0.10163297462739931	([0.9997758509520239, 0.9995845257888515, 0.9991413708373532, 0.9977643128381029, 0.9887524471072596, 0.1515522089510546, 0.00551516244989994, 0.0015323713337884997, 0.0006564419917317412, 0.00033757888487960676, 0.00019448237164252738, 0.000127147910508915, 0.0001058827516713465, 0.00014462106673027647, 0.00048793759269251125, 0.7232499413800599, 0.9995907543245971, 0.9999005041884599, 0.9999593167196278, 0.999979753894235, 0.9999889166546857, 0.9999936111931795, 0.9999962066677611, 0.9999977079193598, 0.9999986003228478, 0.9999991397488777, 0.9999994691863707, 0.9999996716632709, 0.9999997965991566, 0.9999998738775973], [0.009970014194443818, 0.016052053255255064, 0.025840863010886284, 0.04158420529896428, 0.06681395995514645, 0.09955454266469572, 0.10142715325450362, 0.10157928994441627, 0.10163047987673854, 0.10165424759061309, 0.10166706492559499, 0.1016748072291275, 0.10168033181085712, 0.10168593937055255, 0.10169745764419014, 0.10232151088801014, 0.16219753405443804, 0.26115313688245356, 0.42051149686023204, 0.6771240069399647, 1.090338974760381, 1.755724139907182, 2.82716903932098, 4.55247632560353, 7.330673282978761, 11.804298438142373, 19.008007205747155, 30.60786592544122, 49.286677967573006, 79.3644597317913], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0])
1.0	10.8731	1.1056	24.6364	0.3	1.6551724137931034	0.0001058827516713465	0.10163297462739931	0.9997758509520239	0.9995845257888515	0.9991413708373532	0.9977643128381029	0.9887524471072596	0.1515522089510546	0.00551516244989994	0.0015323713337884997	0.0006564419917317412	0.00033757888487960676	0.00019448237164252738	0.000127147910508915	0.0001058827516713465	0.00014462106673027647	0.00048793759269251125	0.7232499413800599	0.9995907543245971	0.9999005041884599	0.9999593167196278	0.999979753894235	0.9999889166546857	0.9999936111931795	0.9999962066677611	0.9999977079193598	0.9999986003228478	0.9999991397488777	0.9999994691863707	0.9999996716632709	0.9999997965991566	0.9999998738775973
2.0	10.91	1.184	21.95	0.3333333333333333	1.8620689655172413	0.00010639504712800915	0.10848915603963127	0.9998065549231165	0.9996450255872331	0.9992805657187561	0.9982078602187712	0.9922310738333004	0.38996544417596946	0.006608768886117809	0.0016458942434459545	0.0006797641101035826	0.0003438738478643083	0.00019659445111806553	0.00012818307598936262	0.00010639504712800915	0.0001415336463898159	0.0004214832865787377	0.04748013437837248	0.9993863680436755	0.9998703377844457	0.9999491743783022	0.9999751766666163	0.999986542424873	0.999992284703137	0.9999954335964453	0.9999972460371058	0.9999983202092784	0.9999989683180434	0.9999993636825534	0.9999996065091971	0.9999997562774792	0.999999848890957
3.0	10.91	1.184	21.95	0.3333333333333333	1.8620689655172413	0.00010639504712800915	0.10848915603963127	0.9998065549231165	0.9996450255872331	0.9992805657187561	0.9982078602187712	0.9922310738333004	0.38996544417596946	0.006608768886117809	0.0016458942434459545	0.0006797641101035826	0.0003438738478643083	0.00019659445111806553	0.00012818307598936262	0.00010639504712800915	0.0001415336463898159	0.0004214832865787377	0.04748013437837248	0.9993863680436755	0.9998703377844457	0.9999491743783022	0.9999751766666163	0.999986542424873	0.999992284703137	0.9999954335964453	0.9999972460371058	0.9999983202092784	0.9999989683180434	0.9999993636825534	0.9999996065091971	0.9999997562774792	0.999999848890957
4.0	9.403	1.226	17.14	0.3333333333333333	1.8620689655172413	0.000116225230346715	0.13029517120952464	0.9998497483487478	0.9997309247194429	0.9994792405720162	0.9988257512448065	0.9962017714235027	0.9480105162561314	0.015878612311050887	0.0024737082357832838	0.0008945104937078583	0.00042645620612389006	0.00023541734064435045	0.000148471867617696	0.000116225230346715	0.00013623056699540333	0.0003022826695540462	0.002657106332585227	0.9975473745669622	0.9997318695794354	0.9999100109998997	0.9999587867476509	0.9999783671155	0.9999878163829587	0.9999928627647092	0.9999957218560546	0.9999974001752437	0.9999984068680323	0.9999990187598595	0.9999993937343274	0.9999996246873292	0.9999997673810983
5.0	9.226	1.05	13.63	0.3333333333333333	1.8620689655172413	0.00013952625224140702	0.11375883159248505	0.9997940964995915	0.9996247837210476	0.9992496250312433	0.9981854011801922	0.9928379010538984	0.6504369385139982	0.009093930615073608	0.002065794437855799	0.0008294744097321234	0.00041568188615150064	0.0002386467560769437	0.0001594579337592087	0.00013952625224140702	0.00019571356573577504	0.0005642955543990118	0.019004537333901027	0.9987452986930605	0.9997657670982417	0.9999112869551539	0.9999573119931081	0.9999770329045468	0.9999868884659696	0.9999922588424155	0.9999953382234258	0.9999971590626846	0.9999982561240682	0.9999989247785779	0.9999993352341268	0.9999995883063983	0.9999997447684258
6.0	9.549	0.9034	15.84	0.3333333333333333	1.8620689655172413	0.0001465327629145683	0.09443355579568995	0.9997005164663677	0.9994381715955128	0.998811122282368	0.9967282065798083	0.9798372390121043	0.07265118243920356	0.005268849185308117	0.0016203636257005865	0.0007212403347025023	0.0003798395903572536	0.0002252063908015321	0.0001560332590560378	0.0001465327629145683	0.00023963263549939444	0.0010461104980163444	0.9790754316992311	0.9995194749749281	0.9998675812866928	0.999943582582619	0.9999713906155078	0.9999841827290021	0.9999908314348838	0.9999945383757771	0.9999966933972224	0.9999979783896636	0.9999987565968175	0.9999992324190943	0.9999995250780266	0.9999997057406484	0.9999998175196546
7.0	18.89	0.9382	15.21	0.3333333333333333	1.8620689655172415	0.00014393152449380017	0.04962376172991437	0.999307871721643	0.9984317024697872	0.9948644809225966	0.9267007118469663	0.01903895161658149	0.0031244896186689132	0.0011424772624360996	0.0005464658274953667	0.0003011558560818669	0.00018814299773876463	0.00014393152449380017	0.0001632387117124177	0.0003565935391516352	0.003337164278700357	0.9975016827656402	0.999708436754204	0.9999009005728143	0.9999543880487526	0.9999759997114456	0.9999864650989082	0.9999920651214185	0.9999952415874435	0.9999971075268136	0.999998227242297	0.9999989080132091	0.9999993252661671	0.9999995822853492	0.9999997410940775	0.9999998394081613	0.9999999003441271
8.0	13.93	1.117	16.89	0.3333333333333333	1.8620689655172413	0.00012386105543494403	0.08012843127422212	0.9997010722662791	0.9994202803875506	0.9986872601566327	0.9957063574683219	0.9377942246778216	0.016365538167714775	0.0026451032664028583	0.0009646133768361802	0.00046121034515459066	0.00025456469103475956	0.00015988537674328904	0.00012386105543494403	0.00014316903131511027	0.0003168447824147378	0.0029367526633152278	0.9977009418534868	0.9997354317152123	0.9999103188132813	0.9999587667401194	0.9999783150092137	0.999987774269415	0.9999928337932494	0.9999957029614466	0.9999973881320606	0.9999983992783313	0.9999990140058248	0.9999993907667472	0.9999996228386345	0.9999997662308321	0.9999998550002307
