mU	mW	eP	robustness	minRange	maxRange	min(CoRa)	optimalRho	negative_sol	oscilations	other_errors	steady_state	0.001	0.0016102620275609393	0.002592943797404667	0.0041753189365604	0.006723357536499335	0.010826367338740546	0.017433288221999882	0.02807216203941177	0.04520353656360243	0.0727895384398315	0.11721022975334802	0.18873918221350972	0.30391953823131973	0.48939009184774934	0.7880462815669912	1.2689610031679222	2.043359717856942	3.2903445623126686	5.298316906283709	8.531678524172808	13.73823795883263	22.122162910704493	35.62247890262442	57.36152510448679	92.36708571873861	148.73521072935117	239.5026619987486	385.6620421163472	621.0169418915616	1000.0
1.0	1.0	1.0	0.0	NaN	NaN	0.1324233680992973	0.001	0.0	0.0	0.0	NaN	0.1324233680992973	0.1353652843534087	0.15577657473795245	0.18970014702769525	0.23242609190331492	0.2790593880334631	0.325462996590194	0.368880716606282	0.4079502014430705	0.4423254288074959	0.47223472809998157	0.49814921458203065	0.5205896175923586	0.5400364924407535	0.5569010786020911	0.5715254448989951	0.5841934232748722	0.5951431219647962	0.6045773554305343	0.6126711776008703	0.6195769079755568	0.6254273691787161	0.6303379957737851	0.6344082942143436	0.6377229559137668	0.6403527919910522	0.6423555733683706	0.6437768136909389	0.6446505129905707	0.6449998774240572
31.6228	0.0316	0.0316	0.0	NaN	NaN	0.5569191730029139	0.001	0.0	0.0	0.0	NaN	0.5569191730029139	0.5575825234174803	0.5601241200274923	0.5641816962806171	0.5694172434641349	0.5755099489533503	0.5821577192145194	0.5890839858000223	0.5960460076666092	0.6028414944649365	0.6093116982268737	0.6153405635055487	0.6208506045184188	0.6257966980260875	0.6301590134881109	0.6339360452684563	0.6371383599660126	0.6397833526924941	0.6418910742947189	0.643481052582198	0.6445699664076951	0.6451700181266885	0.6452878670134294	0.6449240192086682	0.6440726099599684	0.642721556613368	0.6408531036239355	0.6384448219331892	0.6354711614634837	0.6319056814031786
0.0316	31.6228	31.6228	0.5333333333333333	0.02807216203941177	35.62247890262442	0.004907855506795255	1.2689610031679222	0.0	0.0	0.0	117.82805512318996	0.707531505393618	0.6003812598997873	0.48267917537082033	0.3668702303726555	0.26463701797915323	0.18267966682807368	0.12190953145052638	0.07941359908513815	0.050910207287278894	0.03234029392505617	0.020499147290849673	0.013099166119562584	0.008611012508964648	0.006069713338845961	0.004918300855913639	0.004907855506795255	0.006056162123768553	0.008669461404683883	0.013444645589238797	0.02168735519826823	0.035681870499062886	0.059131863167762755	0.09710053501318802	0.15396971813431387	0.2286294271607186	0.31150613604185917	0.3897456534473411	0.45516736063962454	0.5060072335148075	0.5440831947596471
0.1778	0.1778	5.6234	0.0	NaN	NaN	0.13621491557492044	0.006723357536499335	0.0	0.0	0.0	NaN	0.31346336502437466	0.23104731046768087	0.17423440843046362	0.14317856216700836	0.13621491557492044	0.15130917927476054	0.1858942111573096	0.23574922671700632	0.29449125119589775	0.35485550767424984	0.41093513698538037	0.45947155611993556	0.4996061603402423	0.5319189009992649	0.5575723785041219	0.5778114728991491	0.5937453101574875	0.6062847724181799	0.6161483177685768	0.6238909505353856	0.6299366575259365	0.6346071320908538	0.63814500590186	0.6407318583781685	0.64250189258589	0.6435522303279377	0.6439506607504252	0.6437415238121953	0.6429502747767244	0.6415871724811963
177.8279	177.8279	0.0056	0.0	NaN	NaN	0.4330789401391784	0.001	0.0	0.0	0.0	NaN	0.4330789401391784	0.4473080501850995	0.45871062541308705	0.46784918863432373	0.47519964161870726	0.4811572470435413	0.48604820007332766	0.4901423977888674	0.4936654599136001	0.49680924864569	0.4997406588663286	0.5026086265724178	0.5055493063358255	0.5086892949400252	0.5121466955146177	0.5160297894154894	0.5204331842729517	0.5254316049308849	0.5310720168362151	0.5373654463157583	0.5442804712132494	0.5517405636933573	0.5596269719473491	0.5677875857676038	0.5760506023056225	0.5842404432780969	0.592192857446499	0.5997666382842852	0.6068505747123788	0.6133655685753957
5.6234	0.0056	177.8279	0.0	NaN	NaN	0.47703009162035476	0.001	0.0	0.0	0.0	NaN	0.47703009162035476	0.5253047803402875	0.559963804987494	0.5844115498819868	0.6014539706852764	0.6131388534309774	0.6208996543163904	0.6257265974551555	0.6283014238270936	0.6290929951458998	0.6284234041880037	0.6265140458530194	0.623518614242878	0.6195477272072992	0.6146882012524619	0.6090187716075375	0.6026230954183798	0.5956000825764777	0.5880709638213277	0.5801821303042523	0.5721028301783985	0.5640174179905528	0.5561129706009301	0.5485643717058889	0.541519869901953	0.5350901346254031	0.5293428589125935	0.5243033775341671	0.5199602497064186	0.5162738451450789
0.0056	5.6234	0.1778	0.0	NaN	NaN	0.1310114408372347	0.18873918221350972	0.0	0.0	0.0	NaN	0.9321536497485843	0.8951451920110186	0.8414356308940858	0.7674868016446014	0.6727578229390245	0.5621092767135512	0.4462096826762767	0.33838707368467213	0.24962958028250792	0.18552566517643893	0.1466979374851922	0.1310114408372347	0.1353254459930024	0.15600913039817121	0.18876481986895585	0.2286951195346099	0.2710076686386928	0.3119155033430147	0.3491024428691991	0.38161054656023724	0.40942428399517994	0.4330440866971603	0.45317918713542005	0.47056627224321823	0.4858767889452617	0.4996758295559941	0.5124079690800806	0.5243969293594053	0.5358533722161394	0.5468887847424319
0.0133	0.075	421.6965	0.2	0.0727895384398315	0.7880462815669912	0.03392203896942591	0.30391953823131973	0.0	0.0	0.0	0.6569720468219679	0.8518170408220787	0.7811822737721205	0.689170006833755	0.5793154135067908	0.46102565954560526	0.3470193148784384	0.24832435877761386	0.17057891132947942	0.11390139148242096	0.07517228402900177	0.05052608923653694	0.03705260662000826	0.03392203896942591	0.04349935580139161	0.07228990176699564	0.1288364121945472	0.21392995378736535	0.3117246124632703	0.40083065960748376	0.4706001161379507	0.5211401864471188	0.5565106400703507	0.5808454315291329	0.5973142559148361	0.6081423936539794	0.6148500844368943	0.6184710596113974	0.6197111146097953	0.6190565032837082	0.6168477459035242
13.3352	74.9894	0.4217	0.13333333333333333	0.001	0.0041753189365604	0.034339814880869415	0.001	0.0	0.0	0.0	0.7030023331673305	0.034339814880869415	0.04749049303961543	0.06803436943873359	0.09685584504249971	0.13388194251951785	0.1775144763197952	0.2247696875071092	0.2721868889215985	0.3168985544235278	0.3572047541548753	0.3925363322858829	0.4230989469317563	0.4494924915067764	0.47243610430655886	0.4926093471889779	0.510578147721075	0.5267729968365633	0.5414965261894996	0.5549459809529562	0.567241281317396	0.5784524957275798	0.5886228765472055	0.597785643339104	0.6059743824400668	0.613228060631324	0.619592159169162	0.6251174406993147	0.629857575887155	0.6338664748925394	0.6371958183406317
421.6965	0.0024	13.3352	0.0	NaN	NaN	0.5049693278511311	1000.0	0.0	0.0	0.0	NaN	0.6428351738181616	0.6421678377278219	0.64087108290499	0.6389569866018352	0.6364249893193545	0.6332661195274073	0.6294673563976151	0.6250164048223112	0.619907058148831	0.6141451605376406	0.6077549313443219	0.60078507646483	0.5933137285498021	0.5854509402073048	0.5773373820862222	0.5691382679196213	0.5610324348218497	0.5531977993323461	0.5457956486224733	0.5389568420678824	0.5327726184918352	0.5272914270117599	0.5225215701816027	0.5184381328552048	0.5149920803276528	0.5121195508756802	0.5097499593656853	0.5078122287079323	0.5062390377520564	0.5049693278511311
0.4217	2.3714	0.0133	0.0	NaN	NaN	0.41861346787583403	0.0016102620275609393	0.0	0.0	0.0	NaN	0.42680469777261915	0.41861346787583403	0.42084842023903085	0.4285973954104127	0.438540042518444	0.44875305483397626	0.45827636934301336	0.466730440019926	0.47405381605754005	0.480344329892673	0.48577033667768205	0.4905243157678452	0.4948004294470618	0.498784861377827	0.5026523913535551	0.5065653852667125	0.5106729231645544	0.5151086996262966	0.5199869818193709	0.5253965412673258	0.5313931980983388	0.5379923887530299	0.5451637748602404	0.5528300258930382	0.5608712714137584	0.5691353665848886	0.577452485510296	0.5856513224954104	0.5935738660175989	0.6010863787780028
0.075	0.0133	0.075	0.0	NaN	NaN	0.5797538752339243	0.30391953823131973	0.0	0.0	0.0	NaN	0.894644238395848	0.8548523978474699	0.8096797829602644	0.76291362380601	0.7185953826072411	0.6797553126975814	0.6478895351304368	0.6231859558180791	0.6050492909871871	0.5925608517544189	0.5847556340961041	0.5807456963708001	0.5797538752339243	0.5811084222692672	0.5842276196496535	0.5886071504009938	0.5938132914182855	0.5994803000984331	0.6053090059307276	0.6110641770395405	0.6165695327101938	0.6217004869617639	0.6263754351755048	0.6305466021578862	0.6341913216643459	0.6373043173377319	0.639891252168668	0.6419635822082045	0.6435346077448743	0.6446165486905018
74.9894	13.3352	74.9894	0.2	0.001	0.010826367338740546	0.0069911210775303245	0.001	0.0	0.0	0.0	0.021541786478535177	0.0069911210775303245	0.010640491059216436	0.017450457827827486	0.029864634013817587	0.05226959164684441	0.09123107341693563	0.15278785539586687	0.2352227580540002	0.3252532440332224	0.4070419251652571	0.472558683730321	0.5215770995918456	0.5571410261054509	0.5826337775624156	0.6008044992434544	0.6136682069087822	0.6226477733562464	0.628735782841168	0.6326223775496016	0.6347864487243778	0.6355587306826805	0.6351654223698399	0.6337588327385942	0.6314395575157254	0.6282732455999829	0.6243040189803792	0.619565909558844	0.614093129609845	0.6079294986690116	0.6011368531948726
2.3714	0.4217	0.0024	0.0	NaN	NaN	0.5173011099284043	0.11721022975334802	0.0	0.0	0.0	NaN	0.5983421378433115	0.5769511960525651	0.5603591747099893	0.5476307413194667	0.5379632009714285	0.530712783519153	0.5253842259453129	0.5216079751056083	0.5191162154683836	0.5177218366263604	0.5173011099284043	0.5177794524394594	0.5191191896246456	0.5213081923088627	0.5243484728065257	0.5282442432536164	0.5329895652724548	0.5385564930408038	0.5448853405546719	0.5518790707318805	0.5594034899263793	0.5672938376680133	0.5753667819889049	0.5834353901458789	0.5913239701272225	0.5988800240523391	0.6059816722195097	0.6125402484392596	0.6184988277543941	0.6238279864281129
0.0024	421.6965	2.3714	0.5666666666666667	0.30391953823131973	621.0169418915616	0.004739424965059989	13.73823795883263	0.0	0.0	0.0	20674.405063358157	0.9695591589411114	0.9518764299884588	0.9247196865700126	0.884104234512129	0.8257066092777938	0.746327448168911	0.646284408609653	0.531552719428145	0.4133868897449674	0.30442185955215545	0.21372020367365888	0.14444139213210128	0.09492671912278247	0.061202277808577156	0.03899369542792418	0.024714807990040485	0.015713565344717646	0.010172632621276295	0.006915668597554938	0.005229988203906125	0.004739424965059989	0.00533028971760743	0.007124950823234603	0.01049703018837831	0.016120865628261698	0.025038276639357673	0.0386990711262941	0.05888374936231843	0.08737190386841594	0.12526933753339276
0.0037	0.6494	0.6494	0.0	NaN	NaN	0.1895760576931848	0.18873918221350972	0.0	0.0	0.0	NaN	0.954471107146529	0.9287229834629345	0.89014363561174	0.8345370877686277	0.7587346277863979	0.6629720470148731	0.5532004013924062	0.4410952922271946	0.3404954474510847	0.26238233971274405	0.21206298083261182	0.1895760576931848	0.19147451506410393	0.21230347295518223	0.24566778268641598	0.28534437387945844	0.32633515522505857	0.3653936343457366	0.4009022711495451	0.4323921149193174	0.4600367024535125	0.48428096225298345	0.5056226807922903	0.5245075221907807	0.5412935933418727	0.5562527338314467	0.5695875509510046	0.5814520314623448	0.5919695341841495	0.6012458210870701
3.6517	649.3816	649.3816	0.7666666666666667	0.001	35.62247890262442	0.00023403311487715464	0.18873918221350972	0.0	0.0	0.0	20.968407075934934	0.02050820380306452	0.012836351632549222	0.008011583871644325	0.004992123159233316	0.003108713708372811	0.0019371033493131482	0.0012107297722796157	0.0007633118876734752	0.0004920526343116785	0.00033452677536406893	0.00025454686930034625	0.00023403311487715464	0.0002692396498254942	0.0003708607337278762	0.0005689814566860989	0.0009263918775114144	0.001569340325509894	0.002757703972468888	0.0050461175223328126	0.00964909592577516	0.019214220063734556	0.03914745335247333	0.07853370797571213	0.14631180857882214	0.2393379008056139	0.33787442120324757	0.4223860859367805	0.4861891383995405	0.5314639769245126	0.5626957086121912
115.4782	0.0205	0.0205	0.0	NaN	NaN	0.5713278144192757	0.001	0.0	0.0	0.0	NaN	0.5713278144192757	0.5743235373440008	0.5786826413354316	0.5840148527727602	0.5899682154045045	0.596234539649919	0.6025545692490746	0.6087205055488005	0.614574927777394	0.6200063867144375	0.6249426862252887	0.6293430709135897	0.6331903709601344	0.6364838237225826	0.6392329527248349	0.6414526195793201	0.6431591944410161	0.6443677039026041	0.6450897884379735	0.6453323120422347	0.6450964976743337	0.6443775026734395	0.6431643924633061	0.6414405155016006	0.6391843256554358	0.6363707375029881	0.6329731306827622	0.6289661324108148	0.6243292880441336	0.619051657357872
0.1155	20.5353	20.5353	0.4666666666666667	0.006723357536499335	3.2903445623126686	0.0073454110753799476	0.18873918221350972	0.0	0.0	0.0	20.806885730544106	0.39829998173540576	0.29134601936282306	0.20341771128230432	0.1369259120608646	0.089766032398431	0.05783866326808362	0.036935018579923165	0.02360673275300061	0.015350248477276196	0.010491377188534644	0.008001436477968516	0.0073454110753799476	0.008395933586345298	0.011424936126091727	0.017185581566263763	0.0271024742074238	0.043563135982603814	0.07014877103203153	0.11119007994279874	0.16952819628077812	0.24264459797931875	0.3214056440053386	0.39498076878255317	0.45675719691749916	0.5053294937378257	0.5422346205578462	0.5698547810310254	0.5904147261536924	0.6056921317368219	0.6170205783901678
