mU	mW	eP	robustness	minRange	maxRange	min(CoRa)	optimalRho	negative_sol	oscilations	other_errors	steady_state	0.001	0.0016102620275609393	0.002592943797404667	0.0041753189365604	0.006723357536499335	0.010826367338740546	0.017433288221999882	0.02807216203941177	0.04520353656360243	0.0727895384398315	0.11721022975334802	0.18873918221350972	0.30391953823131973	0.48939009184774934	0.7880462815669912	1.2689610031679222	2.043359717856942	3.2903445623126686	5.298316906283709	8.531678524172808	13.73823795883263	22.122162910704493	35.62247890262442	57.36152510448679	92.36708571873861	148.73521072935117	239.5026619987486	385.6620421163472	621.0169418915616	1000.0
0.0022	0.3889	0.0858	0.0	NaN	NaN	NaN	NaN	0.0	0.0	0.0	NaN	0.2645454891206693	0.3051939552684377	0.3413888548181743	0.3723019486615377	0.39796580433267675	0.41887615456424443	0.4357078223347115	0.44915157377535064	0.4598365525720895	0.4683024745942593	0.4749970222549277	0.48028426471637775	0.4844567634887572	0.4877479065323959	0.49034303752752767	0.49238893234359843	0.49400161961810846	0.49527271983576127	0.4962745288891866	0.4970640683511971	0.49768629955005855	0.498176667707471	0.4985631126075492	0.49886765607109657	0.4991076545082045	0.4992967868025836	0.49944583324534586	0.49956328960597524	0.49965585117730066	0.4997287942971601
2.187	388.9052	85.821	0.36666666666666664	0.001	0.11721022975334802	0.0008410123645754028	0.001	0.0	0.0	0.0	0.07264635486622896	0.0008410123645754028	0.0013486531638678971	0.002164164234969495	0.0034697961081906555	0.005551281660297688	0.00884898541763522	0.014023376416666447	0.022022428768098245	0.034112014422117864	0.051787515917228695	0.07645345019916647	0.10882390235580287	0.14824867133784825	0.1924643637797749	0.2381491347105529	0.28200843296643935	0.3216685257512806	0.3559509389031468	0.3846537860801007	0.4081709458855421	0.42716737463120513	0.4423723155956564	0.4544719545255252	0.4640652827735703	0.47165401797204126	0.47764843551001007	0.4823792579406274	0.4861107701608084	0.4890530430539394	0.4913725074833294
69.1582	0.0123	0.0027	0.0	NaN	NaN	NaN	NaN	0.0	0.0	0.0	NaN	0.5000975172808916	0.5000768387016112	0.5000605465968011	0.5000477098832727	0.5000375953371679	0.5000296254627433	0.5000233453644727	0.5000183966865709	0.5000144971044027	0.5000114241805383	0.5000090026533861	0.5000070944270436	0.5000055906868681	0.5000044056889601	0.5000034718675292	0.5000027359803304	0.5000021560716973	0.5000016990796732	0.5000013389505519	0.5000010551532201	0.5000008315084755	0.5000006552664805	0.5000005163798921	0.5000004069309941	0.5000003206802945	0.5000002527108166	0.5000001991477578	0.5000001569376152	0.5000001236740884	0.5000000974608906
0.0692	12.2983	2.7139	0.13333333333333333	0.001	0.0041753189365604	0.024731534741570426	0.001	0.0	0.0	0.0	0.07509058821435628	0.024731534741570426	0.03803690996139194	0.05732490038102136	0.08388597466049066	0.1181443122971702	0.15903665019452615	0.20394865760264422	0.24945718845455764	0.29243617044432846	0.3308107171296797	0.3636798421811871	0.39102715176559727	0.4133406023789357	0.4313161983633631	0.44567934837679807	0.45709671949057223	0.46614294334468404	0.47329585129327584	0.47894450605048117	0.48340171497743645	0.4869170493021935	0.48968869057911074	0.4918735554742865	0.4935956647054849	0.49495293028410053	0.4960225985665693	0.49686558593530206	0.4975299182147138	0.4980534522057841	0.49846602582736754
0.3889	0.0022	482.6071	0.0	NaN	NaN	NaN	NaN	0.0	0.0	0.0	NaN	0.3875704134790503	0.41053593409067957	0.4290648307516328	0.4438844137334187	0.4556718400814125	0.465014891322223	0.4724043124837682	0.4782406446715212	0.4828463959152426	0.48647910911429193	0.48934341047501023	0.4916013760363977	0.4933811323822958	0.4947838470303278	0.49588934173587756	0.4967605673676785	0.4974471555059286	0.4979882296175835	0.49841462645133844	0.4987506495702259	0.4990154526764952	0.4992241304497894	0.4993885785308036	0.49951817140094057	0.49962029666799923	0.4997007761502321	0.4997641977305211	0.4998141768835242	0.4998535627758375	0.499884600685447
388.9052	2.187	0.4826	0.0	NaN	NaN	NaN	NaN	0.0	0.0	0.0	NaN	0.4963617103085901	0.4971328288550101	0.4977405213017905	0.4982194186674888	0.49859681572367204	0.4988942239468021	0.49912859632937356	0.49931329308565947	0.4994588429161881	0.49957354304047275	0.4996639321093557	0.4997351629114133	0.499791296097129	0.4998355316544414	0.4998703913257611	0.49989786236277906	0.499919510812822	0.4999365707942128	0.49995001484957596	0.49996060938769193	0.49996895837421135	0.49997553776209164	0.4999807226242901	0.49998480853570154	0.49998802842302764	0.4999905658432719	0.4999925654478583	0.49999414122882824	0.4999953830171614	0.499996361603846
12.2983	0.0692	15.2614	0.0	NaN	NaN	NaN	NaN	0.0	0.0	0.0	NaN	0.47955106036041584	0.48388011928400715	0.4872942489427945	0.4899860326388802	0.4921079168778591	0.49378037133301944	0.4950984959498742	0.4961373144849208	0.4969559886832804	0.49760116015745925	0.49810959419720463	0.49851026824340366	0.49882602017019295	0.4990748484182271	0.49927093715412035	0.4994254644361761	0.49954723923006766	0.4996432034773467	0.49971882778375853	0.49977842325720906	0.4998253872590419	0.4998623970717405	0.49989156252009626	0.49991454624493065	0.49993265848477886	0.49994693176857646	0.499958179777117	0.49996704372860523	0.49997402893272075	0.49997953359690694
0.0123	69.1582	0.0153	0.0	NaN	NaN	NaN	NaN	0.0	0.0	0.0	NaN	0.10481475636887409	0.14317735099267787	0.186796846211945	0.23239751821170265	0.27659793083302153	0.3168614427123145	0.3518507759265782	0.3812528644881754	0.4054017000267214	0.42493933604729034	0.4405933822726313	0.4530584680090828	0.4629455934144194	0.47076875938860935	0.4769493672647364	0.4818276374407243	0.48567570479003885	0.48871000815683463	0.49110208696400737	0.4929876013285678	0.4944736928365	0.4956449093827993	0.49656793523106935	0.49729534845285367	0.4978685966474314	0.4983203491480893	0.49867635420109857	0.4989569042415352	0.49917799144992514	0.49935221880109637
0.0292	0.0292	6.4357	0.0	NaN	NaN	NaN	NaN	0.0	0.0	0.0	NaN	0.333260916901509	0.3656909670547474	0.3926533891700496	0.41464228523927366	0.43235126196910617	0.4464990414592989	0.45774426027329246	0.46665375779123786	0.4736984898021746	0.479261746806646	0.48365162326518363	0.4871139034958907	0.4898437542429121	0.49199570476858934	0.49369189087073706	0.4950287387676335	0.496082324591016	0.49691264337273655	0.4975669956052504	0.4980826670570719	0.498489046046966	0.49880929465525414	0.4990616670555791	0.49926054908828826	0.4994172778259991	0.49954078759671744	0.4996381191646927	0.49971482103157866	0.4997752657024749	0.4998228989296939
29.1638	29.1638	0.0064	0.0	NaN	NaN	NaN	NaN	0.0	0.0	0.0	NaN	0.494415627655675	0.49559912904768305	0.4965318448652709	0.4972668995311198	0.4978461727045086	0.49830267507343157	0.49866242439643765	0.49894592579712244	0.4991693392427954	0.4993454000395027	0.49948414445920103	0.4995934816858497	0.4996796445952129	0.49974754502110236	0.49980105373723444	0.4998432211042693	0.4998764509542471	0.4999026376218273	0.49992327393256675	0.49993953630336524	0.4999523518059498	0.49996245101616815	0.4999704096618741	0.4999766814434339	0.49998162389780954	0.4999855187807592	0.4999885881288758	0.49999100691730375	0.499992913034571	0.4999944151432156
922.2396	0.9222	203.5137	0.0	NaN	NaN	NaN	NaN	0.0	0.0	0.0	NaN	0.46855284214140047	0.47519958396257145	0.48044700487141573	0.4845868667828408	0.48785154945246056	0.49042538733019814	0.4924542376046128	0.49405333327373435	0.4953136257393796	0.4963068586861884	0.49708960361778526	0.4977064582195247	0.49819257571690745	0.49857566248482266	0.498877554389769	0.49911546006484886	0.499302941179208	0.4994506851855766	0.4995671144038479	0.4996588660670171	0.4997311706488115	0.49978815001776417	0.4998330524035388	0.4998684375645963	0.4998963227106151	0.499918297496951	0.49993561464594904	0.49994926136099666	0.4999600156041229	0.4999684904454771
0.9222	922.2396	0.2035	0.06666666666666667	0.001	0.0016102620275609393	0.05312093580892507	0.001	0.0	0.0	0.0	0.4295961765965333	0.05312093580892507	0.07825553835975109	0.11110112725250224	0.15090606307187845	0.1953157517281033	0.24097628207593724	0.28462993342555115	0.323976246380434	0.35790747705721027	0.38627026068831727	0.4094837591135633	0.4282217932859442	0.4432132194731979	0.4551395855701674	0.46459385858952845	0.4720717673813629	0.47797823437361203	0.4826394455506477	0.486315952544831	0.4892148060471311	0.4915000183597189	0.49330125411445624	0.4947208985960841	0.4958397358540678	0.4967214762801461	0.49741635051307376	0.49796395432097795	0.4983954967282401	0.49873557469343166	0.49900357313001525
0.164	0.164	0.0011	0.0	NaN	NaN	NaN	NaN	0.0	0.0	0.0	NaN	0.49899246682418213	0.49920201653155954	0.49936867047092204	0.499500943400252	0.49960576481366925	0.4996887313963123	0.4997543378207514	0.49980617831122315	0.49984711766353856	0.4998794335561732	0.4999049333684806	0.49992504913354874	0.4999409141603886	0.49995342452894737	0.49996328824165925	0.49997106438578964	0.49997719426108367	0.4999820260749845	0.49998583450596457	0.49998883618415074	0.4999912019300911	0.49999306642412106	0.49999453584146447	0.4999956938785015	0.4999966065076077	0.49999732572787114	0.4999978925230477	0.49999833919402065	0.49999869119770984	0.49999896859681486
164.0	164.0	1.1444	0.0	NaN	NaN	NaN	NaN	0.0	0.0	0.0	NaN	0.4260996263927503	0.4415204682507651	0.45379547767384454	0.46352962500833944	0.4712306323516638	0.47731416756575407	0.482115534834088	0.4859027948492511	0.4888890757175105	0.4912432577868567	0.493098880630264	0.4945614021487882	0.4957140370608627	0.4966224157944949	0.49733828429866317	0.49790243356826275	0.49834701505659246	0.4986973686617394	0.4989734648959134	0.4991910421813635	0.4993625034823335	0.49949762308469225	0.499604103664012	0.4996880153273749	0.4997541416206234	0.4998062522094197	0.4998473177697007	0.4998796793340136	0.4999051817455328	0.49992527882662885
5.1861	0.0052	0.0362	0.0	NaN	NaN	NaN	NaN	0.0	0.0	0.0	NaN	0.4998036702309622	0.49984515710681454	0.49987789843551345	0.4999037297624883	0.49992410444899305	0.4999401720727463	0.4999528411996913	0.4999628294641424	0.4999707034147916	0.4999769101512913	0.4999818024019364	0.4999856583770281	0.4999886974707008	0.499991092669829	0.4999929803544927	0.4999944680348065	0.4999956404562609	0.49999656441619017	0.49999729256272873	0.4999978663903796	0.49999831860213373	0.49999867497150896	0.499998955810544	0.49999917712685377	0.4999993515356858	0.4999994889787535	0.4999995972907596	0.49999968264596084	0.49999974991000806	0.49999980291731316
0.0052	5.1861	36.1904	0.43333333333333335	0.001	0.30391953823131973	0.0014970042000262015	0.002592943797404667	0.0	0.0	0.0	0.40667363283951935	0.0018547818597303204	0.0015027989294060244	0.0014970042000262015	0.0018353016467361413	0.0025931133181468506	0.0039381389829818295	0.006162044575328326	0.009730166747263753	0.015346109899018022	0.024014440695851964	0.037054909651603796	0.05597746753868556	0.08210623079970245	0.11593859943322898	0.156509262660468	0.20128201302765172	0.24685109921866907	0.290047068987989	0.328725179248022	0.3619220041974812	0.38958053425621475	0.4121687468491503	0.430376541320071	0.44493075031671275	0.4565027660322175	0.4656728944366856	0.4729244542019698	0.4786513486956489	0.4831704586535543	0.4867346937572301
0.0034	0.0034	0.0099	0.0	NaN	NaN	NaN	NaN	0.0	0.0	0.0	NaN	0.5148078073026434	0.5114939711671113	0.5089466536443501	0.5069802680008723	0.5054567068900797	0.5042725158110798	0.5033496630762345	0.5026289002199081	0.5020649655785714	0.5016230951654248	0.5012764631091968	0.5010042871655603	0.5007904140702271	0.5006222544075963	0.500489974595227	0.5003858798494689	0.5003039402988221	0.5002394252764779	0.5001886199587143	0.5001486050780546	0.5001170852060283	0.5000922546024111	0.5000726922264445	0.5000572794539377	0.5000451355163232	0.5000355667987516	0.5000280269935445	0.5000220857669256	0.5000174041089781	0.5000137149343795
3.3678	3.3678	9.9105	0.0	NaN	NaN	NaN	NaN	0.0	0.0	0.0	NaN	0.2987204674517821	0.33627400464848195	0.36827149301076295	0.39479862654863235	0.41639194651652695	0.43376099376727467	0.4476260788135771	0.4586408186452812	0.4673646949365902	0.4742610740813977	0.47970633762472764	0.48400265781068696	0.487390906407608	0.4900622521661259	0.4921680079754822	0.49382774053091694	0.49513583323769944	0.4961667426179723	0.4969791820642764	0.4976194391531912	0.4981239997941592	0.49852162105506337	0.4988349670305703	0.49908189915039913	0.4992764935736577	0.49942984322268713	0.4995506899596868	0.4996459228384689	0.4997209707824493	0.499780112049379
106.4986	0.1065	0.3134	0.0	NaN	NaN	NaN	NaN	0.0	0.0	0.0	NaN	0.49876721062117296	0.4990284976276073	0.4992344067955658	0.4993966744814667	0.4995245499652794	0.49962532239029933	0.4997047361044365	0.49976731801766344	0.49981663560299106	0.49985550022941444	0.4998861274070735	0.4999102630733934	0.49992928311576457	0.49994427180196316	0.4999560835881347	0.4999653918271054	0.499972727153191	0.49997850773147945	0.4999830630958468	0.49998665293450234	0.49998948189395503	0.4999917112451967	0.4999934680773249	0.49999485254245835	0.49999594356511873	0.49999680334151725	0.49999748088513407	0.49999801482086875	0.49999843558696094	0.4999987671701193
0.1065	106.4986	313.3962	0.6	0.001	3.2903445623126686	0.00011137459932637356	0.0016102620275609393	0.0	0.0	0.0	0.4070028121469613	0.00011423125873286635	0.00011137459932637356	0.00013426526531746462	0.00018818288784895558	0.00028555781086944475	0.00044880717303428125	0.0007154187508627578	0.0011463603527034653	0.0018395100729316374	0.002950577098857875	0.004724755217152197	0.007542498608915642	0.011980636721603254	0.01888177932610511	0.029404248511894365	0.04498661478552781	0.0671191084734795	0.09683365486099511	0.13401058210221733	0.17692101164723897	0.2224974630088637	0.26731074840239466	0.3086064295032083	0.34480181038259244	0.37540041681928277	0.400633347330863	0.42110169839583506	0.437528989126226	0.45062365609482996	0.46101704038826324
0.5989	0.5989	1.7624	0.0	NaN	NaN	NaN	NaN	0.0	0.0	0.0	NaN	0.4088442540382702	0.4277065038147144	0.44280133230541474	0.4548120249163135	0.464334202548092	0.47186636305616636	0.4778159605183791	0.48251135414943874	0.4862148985072482	0.4891351108221722	0.491437182322863	0.4932517185357982	0.4946818523030713	0.49580895993564966	0.4966972202063179	0.49739723373424305	0.4979488883183288	0.49838362337203274	0.49872621755187907	0.4989961990365335	0.4992089576506873	0.49937662164273117	0.49950874880941093	0.499612871224466	0.4996949245542497	0.49975958640061585	0.49981054294133875	0.49985069906079216	0.4998823439452153	0.4999072815807958
598.8854	598.8854	0.0018	0.0	NaN	NaN	NaN	NaN	0.0	0.0	0.0	NaN	0.4970369271131317	0.497664944780929	0.49815986012615393	0.4985498804681585	0.4988572366104385	0.4990994485055497	0.49929032320602873	0.499440741565145	0.4995592783265493	0.4996526908487264	0.4997263042747731	0.4997843150798984	0.49983003028894196	0.4998660559946988	0.49989444592102267	0.4999168184984759	0.49993444912582247	0.49994834287665024	0.4999592917956121	0.49996792005065593	0.49997471951506645	0.4999800778077572	0.49998430039042924	0.49998762798102414	0.4999902502764277	0.49999231676658207	0.4999939452564714	0.4999952285818672	0.49999623990168385	0.4999970368684979
18.9384	0.0189	55.7306	0.0	NaN	NaN	NaN	NaN	0.0	0.0	0.0	NaN	0.4835381519917718	0.48702459844261503	0.48977345482273105	0.49194035606339853	0.49364830616620436	0.4949944128987744	0.49605528750129957	0.4968913452943925	0.49755021702387336	0.49806944807953624	0.4984786309610927	0.4988010883860025	0.4990552009474377	0.4992554540020333	0.49941326297760974	0.4995376239067199	0.49963562615274015	0.4997128564987791	0.4997737176069578	0.4998216789881487	0.4998594747822626	0.49988925962053304	0.4999127314533758	0.49993122834497017	0.4999458047521895	0.4999572916360231	0.4999663438322929	0.4999734773820334	0.4999790989494362	0.4999835290047639
0.0189	18.9384	0.0557	0.0	NaN	NaN	NaN	NaN	0.0	0.0	0.0	NaN	0.1393926359342113	0.18265456351982767	0.2282206778487722	0.2726727445343829	0.3133716007149846	0.3488713088224361	0.3787796563780532	0.4033868921432645	0.4233178759768161	0.4392986232089722	0.4520296776493473	0.46213066951384435	0.4701244953393848	0.4764406406855679	0.481426237777847	0.48535913796073477	0.4884604184001995	0.49090533953901727	0.49283252619375817	0.4943514721656528	0.49554858680506664	0.49649202511559226	0.49723552605699206	0.4978214529837094	0.49828319733883025	0.4986470766465503	0.4989338320688904	0.4991598094573934	0.4993378905228305	0.4994782268593659
0.008	0.0449	132.1581	0.16666666666666666	0.001	0.006723357536499335	0.017402358353001874	0.001	0.0	0.0	0.0	0.0023568804567244343	0.017402358353001874	0.026295611053939027	0.0399236516816656	0.05974852693041058	0.08698133576143571	0.12190822613615601	0.16329555237943286	0.20840073757502148	0.25377773454198566	0.29637650157538964	0.3342377537776326	0.3665611310936515	0.39339434939601486	0.4152560913900157	0.43285105440039945	0.4469015677612695	0.4580661699666216	0.4669100118766913	0.4739018565267607	0.4794228099130102	0.4837790036589288	0.4872145471607934	0.489923218679369	0.4920584161957331	0.4937413636905007	0.49506775755392185	0.4961130924352593	0.4969369015170148	0.4975861192461083	0.4980977417120408
7.9863	44.9101	0.1322	0.0	NaN	NaN	NaN	NaN	0.0	0.0	0.0	NaN	0.4402097482211816	0.4527541920130816	0.4627048893379989	0.4705786493376421	0.47679936181901544	0.4817093445845328	0.4855824517477237	0.48863650886820514	0.4910441632472996	0.4929419550882487	0.49443772272633907	0.4956165645484536	0.4965455992311868	0.49727774741947367	0.49785472675519965	0.49830941939344314	0.49866774128781094	0.4989501170228696	0.49917264290749425	0.4993480039659117	0.4994861967745583	0.49959509919172906	0.49968091938029036	0.49974854968241944	0.4998018455013052	0.49984384507861007	0.49987694269202076	0.4999030251445804	0.49992357932502396	0.49993977697086184
252.5479	0.0014	4.1792	0.0	NaN	NaN	NaN	NaN	0.0	0.0	0.0	NaN	0.4996695693392094	0.49973960273674595	0.4997947932877445	0.49983828661081603	0.49987256174314904	0.4998995723697982	0.4999208581400901	0.49993763240302813	0.49995085135491174	0.49996126853575606	0.4999694777780963	0.4999759470544624	0.499981045152016	0.4999850626940279	0.49998822870629145	0.4999907236724907	0.49999268982257006	0.49999423924059677	0.4999954602541908	0.49999642246971293	0.4999971807402607	0.49999777829266095	0.49999824919168295	0.4999986202819507	0.49999891271827707	0.4999991431716611	0.49999932477959613	0.4999994678950677	0.49999958067668665	0.4999996695538202
0.2525	1.4202	0.0042	0.0	NaN	NaN	NaN	NaN	0.0	0.0	0.0	NaN	0.48946290051523167	0.4916928456590872	0.4934515579523889	0.4948383247853475	0.4959316426794987	0.49679351311725195	0.49747287742681723	0.49800835056703746	0.49843039031294706	0.49876301496489145	0.4990251616755858	0.49923175956810983	0.4993945769658307	0.49952288996654304	0.49962400985368616	0.4997036990458788	0.4997664990797501	0.4998159891942652	0.4998549901789383	0.4998857250598158	0.4999099457543595	0.49992903289796514	0.4999440745220667	0.49995592806241096	0.4999652692283531	0.4999726305165491	0.4999784315629561	0.4999830030625931	0.4999866056199785	0.4999894446044763
0.0449	0.008	0.7432	0.0	NaN	NaN	NaN	NaN	0.0	0.0	0.0	NaN	0.4751351753437444	0.48037960657694206	0.4845236948753285	0.48779565580460893	0.49037761186976175	0.49241430537635333	0.4940204630622954	0.49528685980048537	0.4962852339767445	0.4970722338977527	0.4976925670235004	0.498181503162253	0.498566858989198	0.49887056861417345	0.49910992506170354	0.4992985608050051	0.49944722174967754	0.49956437792162084	0.49965670516479466	0.499729465009743	0.4997868041893363	0.49983199076940715	0.4998676002902705	0.49989566249145045	0.49991777696021056	0.4999352042815135	0.4999489378770888	0.4999597606231424	0.49996828947097455	0.4999750106120959
44.9101	7.9863	743.1795	0.03333333333333333	0.001	0.001	0.07556607028532686	0.001	0.0	0.0	0.0	7.729095925386803e-5	0.07556607028532686	0.10769681658823578	0.1469273166263199	0.19104052038443084	0.23673223252759262	0.2806907744121329	0.32050608533800906	0.3549639090032733	0.38383748354884045	0.40750754913076265	0.4266343236770834	0.44194708963039353	0.4541342908614856	0.4637979194058849	0.47144269832770797	0.47748159878076585	0.48224763222391365	0.4860069691607611	0.4889712068880467	0.4913079990828312	0.49314990865605823	0.4946016189526765	0.49574573190083154	0.49664739384410583	0.49735796867278875	0.49791794601914874	0.49835923971034696	0.4987070023159679	0.4989810566915799	0.49919702488265766
1.4202	0.2525	0.0235	0.0	NaN	NaN	NaN	NaN	0.0	0.0	0.0	NaN	0.4955642448725459	0.49650389707187836	0.4972445928610835	0.4978284193369267	0.49828857649515557	0.4986512471144437	0.4989370760946511	0.49916233954765477	0.4993398680047265	0.4994797750644635	0.4995900322605814	0.49967692247797324	0.4997453975015766	0.4997993599242667	0.49984188538978497	0.4998753977835196	0.4999018073231878	0.4999226194006429	0.4999390203664553	0.49995194513966046	0.49996213049207355	0.49997015704161485	0.4999764823468315	0.49998146698796836	0.4999853951207747	0.4999884906742592	0.4999909301155638	0.49999285250937975	0.49999436744540693	0.4999955612855601
0.0014	252.5479	23.5014	0.7666666666666667	0.001	35.62247890262442	0.00025999559047848556	0.04520353656360243	0.0	0.0	0.0	72.90128075863029	0.005552517205648805	0.003458461813483795	0.0021553888514733886	0.0013473713282588212	0.0008496420698737164	0.0005479025211177982	0.0003726806117086095	0.0002835691342232687	0.00025999559047848556	0.00029650038154643426	0.00040146679341308914	0.0005990019271755459	0.00093434737349824	0.0014839124394333473	0.002371839626042039	0.0037958938526603918	0.006066075463658444	0.00965861316534337	0.01528323562271653	0.02394763892724252	0.03697313857456059	0.055871209062290275	0.08196913484495591	0.11577021712125361	0.15631683389814158	0.20107898028837298	0.2466524936337388	0.2898648069926021	0.3285659342364858	0.3617876936976128
0.0013	0.0621	0.017	0.0	NaN	NaN	NaN	NaN	0.0	0.0	0.0	NaN	0.44688091989580236	0.4573872899964033	0.46598305016055835	0.47293795314030734	0.47852330706406304	0.482985797463612	0.4865383315156417	0.4893591955736565	0.4915949110301532	0.4933644334057201	0.4947635477253142	0.49586894379350127	0.4967417757220865	0.4974306673175766	0.4979741970235913	0.4984029246865424	0.4987410293828137	0.4990076244056307	0.4992178081677618	0.49938350122267305	0.4995141112682005	0.49961706049463817	0.499698203178841	0.49976215600859575	0.4998125591579935	0.49985228249828284	0.4998835883929893	0.49990826016812057	0.4999277034641121	0.4999430261749947
1.2749	62.0824	17.0008	0.16666666666666666	0.001	0.006723357536499335	0.014799110418531719	0.001	0.0	0.0	0.0	0.020361437808651073	0.014799110418531719	0.02320392552678135	0.035867140153865995	0.05429528042916145	0.07984739530232333	0.11310948425876945	0.15324121289565223	0.19781075259649675	0.24344019598460595	0.28690709086548044	0.3259758661191843	0.35959983509221066	0.3876668248088422	0.41061710019425085	0.42913161621714085	0.4439385821055273	0.455715371406871	0.46504966389320096	0.4724319772551889	0.478262594753556	0.4828637792063083	0.4864928577249702	0.4893542742602725	0.4916099545461261	0.4933879030155368	0.4947891888471673	0.49589355511646543	0.4967638900081873	0.49744977530675094	0.49799029500409653
40.3152	0.002	0.5376	0.0	NaN	NaN	NaN	NaN	0.0	0.0	0.0	NaN	0.4996729567790279	0.49974225857222887	0.4997968777514087	0.49983992401383476	0.49987384883239183	0.4999005846314606	0.4999216545922139	0.49993825926368796	0.4999513448654723	0.4999616571439768	0.4999697838324639	0.4999761881234194	0.4999812350534373	0.49998521230038484	0.49998834657523744	0.49999081654140776	0.4999927629968525	0.4999942968986631	0.4999955056872831	0.4999964582705239	0.4999972089513649	0.49999780052332066	0.49999826670986136	0.4999986340866992	0.4999989235968266	0.4999991517443084	0.49999933153515647	0.4999994732186956	0.4999995848719141	0.4999996728598374
0.0403	1.9632	537.6117	0.4	0.001	0.18873918221350972	0.0006823303659455698	0.001	0.0	0.0	0.0	0.019843009138616554	0.0006823303659455698	0.0009062964754061989	0.0013384780521809537	0.0020766530477449854	0.003285939592693002	0.0052316924202347485	0.008327641576299321	0.013199226461608161	0.020751871866296734	0.03220979625279258	0.049049710340537796	0.07271723177070046	0.10406011499732772	0.1426398509111208	0.1863945932260163	0.232085693273108	0.27635201624569994	0.31666668760647937	0.3516968210940277	0.3811315627246021	0.4053063849214422	0.4248645625856975	0.44053476341688963	0.45301251478846893	0.4629095562876914	0.4707404831963682	0.4769271671992702	0.4818101975376125	0.4856619969849266	0.4886992287097444
0.2267	0.011	3.0232	0.0	NaN	NaN	NaN	NaN	0.0	0.0	0.0	NaN	0.4733848176279928	0.479011420648822	0.48345250449277566	0.4869558881539986	0.4897185711723747	0.4918966567104828	0.49361359496129675	0.49496689081719825	0.49603349553070286	0.4968741085842025	0.49753659443854653	0.49805868859540836	0.49847013698686365	0.49879438545411087	0.4990499129740819	0.49925128326883494	0.49940997403610343	0.4995350306974384	0.49963358173312006	0.49971124487361746	0.49977244724412206	0.499820677680081	0.4998586855789122	0.4998886376133971	0.49991224123430383	0.4999308419994476	0.4999455002752735	0.4999570516824645	0.4999661547305591	0.4999733283566159
226.709	11.04	0.003	0.0	NaN	NaN	NaN	NaN	0.0	0.0	0.0	NaN	0.49915832982374936	0.4993367217000827	0.49947730403410806	0.49958809018932626	0.49967539527279503	0.4997441960025081	0.49979841433476796	0.499841140995946	0.49987481164756414	0.4999013457194827	0.49992225582095345	0.4999387339639442	0.49995171951271467	0.49996195273198646	0.4999700169860079	0.49997637199365114	0.49998138003518466	0.49998532660455236	0.49998843668440834	0.4999908875716049	0.4999928189843531	0.49999434102711876	0.4999955404673396	0.4999964856817894	0.49999723055455353	0.49999781754879347	0.499998280127428	0.499998644660802	0.49999893192998607	0.4999991583113963
7.1692	0.3491	95.6024	0.0	NaN	NaN	NaN	NaN	0.0	0.0	0.0	NaN	0.35570849871520743	0.38445314542498527	0.4080078143193352	0.42703625353747476	0.4422676929427503	0.4543888610181963	0.4639994801264317	0.4716020032028154	0.47760736654758884	0.4823468545594298	0.48608521534952615	0.4890328949900295	0.4913566250297545	0.49318823438879156	0.4946318244178108	0.49576953665585505	0.49666615378779	0.4973727527073668	0.497929596678594	0.4983684210419775	0.49871423766353695	0.4989867584952516	0.49920151817427405	0.4993707590596691	0.49950412886632006	0.4996092305231427	0.4996920555305527	0.49975732548809904	0.4998087612445008	0.4998492950055162
0.0072	349.1152	0.0956	0.3	0.001	0.04520353656360243	0.003825207853780051	0.001	0.0	0.0	0.0	20.020754197925687	0.003825207853780051	0.005065611013637641	0.007434688045931551	0.011415573823967224	0.01776883902688338	0.02758022962765987	0.04223944549730867	0.0632459428704344	0.09174130212818929	0.12782360836631745	0.17001562157058617	0.21540445725306395	0.2605405840194556	0.3025148439047905	0.3395564120098746	0.3710208156151864	0.39705173537270827	0.41821215958694197	0.4352180116374952	0.4487855764722507	0.45956016055183563	0.46809194433424367	0.4748355406674344	0.4801597118112242	0.48436026519799874	0.4876728780848819	0.4902845375141467	0.4923432176136817	0.493965832682184	0.49524466547095886
0.017	0.0047	40.3152	0.0	NaN	NaN	NaN	NaN	0.0	0.0	0.0	NaN	0.2891229336825296	0.327809728305812	0.36109371357163894	0.38886870065855245	0.41157567756994223	0.42989184733390795	0.444539429901493	0.4561893009085001	0.46542307821381607	0.47272603787926754	0.47849411628694	0.483046056208214	0.48663637295393913	0.48946728178698445	0.49169894948598986	0.49345799535799395	0.49484439897579535	0.49593704660709215	0.4967981526974235	0.4974767691600837	0.49801156316210476	0.49843301222335024	0.4987651370611865	0.499026868643329	0.49923312622976895	0.4993956672902768	0.4995237574645375	0.49962469861562087	0.4997042450082726	0.49976693130117145
17.0008	4.6555	0.0403	0.0	NaN	NaN	NaN	NaN	0.0	0.0	0.0	NaN	0.49266730447153634	0.49422122109366545	0.4954459148998701	0.4964110985785944	0.4971717425940152	0.4977711829571572	0.49824357881519066	0.4986158533570878	0.49890922542335037	0.4991404175215462	0.49932260831503306	0.49946618348718275	0.4995793275872482	0.499668490498329	0.4997387550695874	0.4997941268445852	0.4998377623899209	0.4998721492332999	0.49989924766578997	0.49992060248981524	0.4999374310825399	0.49995069279431187	0.49996114363809896	0.49996937938738767	0.4999758695394093	0.499980984079837	0.499985014574566	0.4999881907910574	0.4999906937967031	0.4999926662810385
