Iteration	mA	mB	mU	e0	eP	bA	bI	robustness	|CoRa<=0.1|	min(CoRA)	SS	0.001	0.0016102620275609393	0.002592943797404667	0.0041753189365604	0.006723357536499335	0.010826367338740546	0.017433288221999882	0.02807216203941177	0.04520353656360243	0.0727895384398315	0.11721022975334802	0.18873918221350972	0.30391953823131973	0.48939009184774934	0.7880462815669912	1.2689610031679222	2.043359717856942	3.2903445623126686	5.298316906283709	8.531678524172808	13.73823795883263	22.122162910704493	35.62247890262442	57.36152510448679	92.36708571873861	148.73521072935117	239.5026619987486	385.6620421163472	621.0169418915616	1000.0
2860.0	0.001275	464.6	491.1	0.00367	354.3	33.17	153.5	0.0	NaN	1.000000000739301	NaN	1.0000000565437361	1.0032127748405006	1.000755568420192	1.0003060885683859	1.0001517145880634	1.0000828827657697	1.0000477218536648	1.0000283158884793	1.0000171027995828	1.0000104414531785	1.0000064164460052	1.0000039588780778	1.0000024486420098	1.000001516853258	1.0000009405324537	1.0000005835249217	1.0000003621625118	1.0000002248256648	1.0000001395884117	1.0000000866743717	1.0000000538214815	1.0000000334222003	1.0000000207550488	1.000000012888959	1.0000000080041633	1.0000000049706756	1.0000000030868603	1.0000000019169857	1.000000001190471	1.000000000739301
2861.0	0.001275	464.6	491.1	0.00367	354.3	33.17	153.5	0.0	NaN	1.000000000739301	NaN	1.0000000565437361	1.0032127748405006	1.000755568420192	1.0003060885683859	1.0001517145880634	1.0000828827657697	1.0000477218536648	1.0000283158884793	1.0000171027995828	1.0000104414531785	1.0000064164460052	1.0000039588780778	1.0000024486420098	1.000001516853258	1.0000009405324537	1.0000005835249217	1.0000003621625118	1.0000002248256648	1.0000001395884117	1.0000000866743717	1.0000000538214815	1.0000000334222003	1.0000000207550488	1.000000012888959	1.0000000080041633	1.0000000049706756	1.0000000030868603	1.0000000019169857	1.000000001190471	1.000000000739301
2862.0	0.001275	464.6	491.1	0.00367	354.3	33.17	153.5	0.0	NaN	1.000000000739301	NaN	1.0000000565437361	1.0032127748405006	1.000755568420192	1.0003060885683859	1.0001517145880634	1.0000828827657697	1.0000477218536648	1.0000283158884793	1.0000171027995828	1.0000104414531785	1.0000064164460052	1.0000039588780778	1.0000024486420098	1.000001516853258	1.0000009405324537	1.0000005835249217	1.0000003621625118	1.0000002248256648	1.0000001395884117	1.0000000866743717	1.0000000538214815	1.0000000334222003	1.0000000207550488	1.000000012888959	1.0000000080041633	1.0000000049706756	1.0000000030868603	1.0000000019169857	1.000000001190471	1.000000000739301
2863.0	0.001275	464.6	491.1	0.00367	354.3	33.17	153.5	0.0	NaN	1.000000000739301	NaN	1.0000000565437361	1.0032127748405006	1.000755568420192	1.0003060885683859	1.0001517145880634	1.0000828827657697	1.0000477218536648	1.0000283158884793	1.0000171027995828	1.0000104414531785	1.0000064164460052	1.0000039588780778	1.0000024486420098	1.000001516853258	1.0000009405324537	1.0000005835249217	1.0000003621625118	1.0000002248256648	1.0000001395884117	1.0000000866743717	1.0000000538214815	1.0000000334222003	1.0000000207550488	1.000000012888959	1.0000000080041633	1.0000000049706756	1.0000000030868603	1.0000000019169857	1.000000001190471	1.000000000739301
2864.0	0.001275	464.6	491.1	0.00367	354.3	33.17	153.5	0.0	NaN	1.000000000739301	NaN	1.0000000565437361	1.0032127748405006	1.000755568420192	1.0003060885683859	1.0001517145880634	1.0000828827657697	1.0000477218536648	1.0000283158884793	1.0000171027995828	1.0000104414531785	1.0000064164460052	1.0000039588780778	1.0000024486420098	1.000001516853258	1.0000009405324537	1.0000005835249217	1.0000003621625118	1.0000002248256648	1.0000001395884117	1.0000000866743717	1.0000000538214815	1.0000000334222003	1.0000000207550488	1.000000012888959	1.0000000080041633	1.0000000049706756	1.0000000030868603	1.0000000019169857	1.000000001190471	1.000000000739301
2865.0	0.001275	464.6	491.1	0.00367	354.3	33.17	153.5	0.0	NaN	1.000000000739301	NaN	1.0000000565437361	1.0032127748405006	1.000755568420192	1.0003060885683859	1.0001517145880634	1.0000828827657697	1.0000477218536648	1.0000283158884793	1.0000171027995828	1.0000104414531785	1.0000064164460052	1.0000039588780778	1.0000024486420098	1.000001516853258	1.0000009405324537	1.0000005835249217	1.0000003621625118	1.0000002248256648	1.0000001395884117	1.0000000866743717	1.0000000538214815	1.0000000334222003	1.0000000207550488	1.000000012888959	1.0000000080041633	1.0000000049706756	1.0000000030868603	1.0000000019169857	1.000000001190471	1.000000000739301
2866.0	0.001275	464.6	491.1	0.00367	354.3	33.17	153.5	0.0	NaN	1.000000000739301	NaN	1.0000000565437361	1.0032127748405006	1.000755568420192	1.0003060885683859	1.0001517145880634	1.0000828827657697	1.0000477218536648	1.0000283158884793	1.0000171027995828	1.0000104414531785	1.0000064164460052	1.0000039588780778	1.0000024486420098	1.000001516853258	1.0000009405324537	1.0000005835249217	1.0000003621625118	1.0000002248256648	1.0000001395884117	1.0000000866743717	1.0000000538214815	1.0000000334222003	1.0000000207550488	1.000000012888959	1.0000000080041633	1.0000000049706756	1.0000000030868603	1.0000000019169857	1.000000001190471	1.000000000739301
2867.0	0.001275	464.6	491.1	0.00367	354.3	33.17	153.5	0.0	NaN	1.000000000739301	NaN	1.0000000565437361	1.0032127748405006	1.000755568420192	1.0003060885683859	1.0001517145880634	1.0000828827657697	1.0000477218536648	1.0000283158884793	1.0000171027995828	1.0000104414531785	1.0000064164460052	1.0000039588780778	1.0000024486420098	1.000001516853258	1.0000009405324537	1.0000005835249217	1.0000003621625118	1.0000002248256648	1.0000001395884117	1.0000000866743717	1.0000000538214815	1.0000000334222003	1.0000000207550488	1.000000012888959	1.0000000080041633	1.0000000049706756	1.0000000030868603	1.0000000019169857	1.000000001190471	1.000000000739301
2868.0	0.001275	464.6	491.1	0.00367	354.3	33.17	153.5	0.0	NaN	1.000000000739301	NaN	1.0000000565437361	1.0032127748405006	1.000755568420192	1.0003060885683859	1.0001517145880634	1.0000828827657697	1.0000477218536648	1.0000283158884793	1.0000171027995828	1.0000104414531785	1.0000064164460052	1.0000039588780778	1.0000024486420098	1.000001516853258	1.0000009405324537	1.0000005835249217	1.0000003621625118	1.0000002248256648	1.0000001395884117	1.0000000866743717	1.0000000538214815	1.0000000334222003	1.0000000207550488	1.000000012888959	1.0000000080041633	1.0000000049706756	1.0000000030868603	1.0000000019169857	1.000000001190471	1.000000000739301
2869.0	0.001437	404.6	527.9	0.003268	287.5	58.33	146.7	0.0	NaN	1.0000000009548586	NaN	1.000000008362588	1.0000000790413806	1.0013427414314797	1.0004608813857876	1.0002130343519275	1.0001123401308365	1.0000634307167318	1.0000372126408217	1.0000223251632379	1.000013574141777	1.0000083207027115	1.0000051258936768	1.0000031674543832	1.000001960981401	1.0000012154737672	1.00000075393372	1.0000004678605263	1.0000002904163476	1.000000180302221	1.000000111950972	1.000000069515827	1.0000000431675633	1.0000000268066636	1.0000000166469505	1.0000000103378743	1.00000000641993	1.0000000039868595	1.0000000024758933	1.00000000153757	1.0000000009548586
2870.0	0.001437	404.6	527.9	0.003268	287.5	58.33	146.7	0.0	NaN	1.0000000009548586	NaN	1.000000008362588	1.0000000790413806	1.0013427414314797	1.0004608813857876	1.0002130343519275	1.0001123401308365	1.0000634307167318	1.0000372126408217	1.0000223251632379	1.000013574141777	1.0000083207027115	1.0000051258936768	1.0000031674543832	1.000001960981401	1.0000012154737672	1.00000075393372	1.0000004678605263	1.0000002904163476	1.000000180302221	1.000000111950972	1.000000069515827	1.0000000431675633	1.0000000268066636	1.0000000166469505	1.0000000103378743	1.00000000641993	1.0000000039868595	1.0000000024758933	1.00000000153757	1.0000000009548586
2871.0	0.001437	404.6	527.9	0.003268	287.5	58.33	146.7	0.0	NaN	1.0000000009548586	NaN	1.000000008362588	1.0000000790413806	1.0013427414314797	1.0004608813857876	1.0002130343519275	1.0001123401308365	1.0000634307167318	1.0000372126408217	1.0000223251632379	1.000013574141777	1.0000083207027115	1.0000051258936768	1.0000031674543832	1.000001960981401	1.0000012154737672	1.00000075393372	1.0000004678605263	1.0000002904163476	1.000000180302221	1.000000111950972	1.000000069515827	1.0000000431675633	1.0000000268066636	1.0000000166469505	1.0000000103378743	1.00000000641993	1.0000000039868595	1.0000000024758933	1.00000000153757	1.0000000009548586
2872.0	0.001437	404.6	527.9	0.003268	287.5	58.33	146.7	0.0	NaN	1.0000000009548586	NaN	1.000000008362588	1.0000000790413806	1.0013427414314797	1.0004608813857876	1.0002130343519275	1.0001123401308365	1.0000634307167318	1.0000372126408217	1.0000223251632379	1.000013574141777	1.0000083207027115	1.0000051258936768	1.0000031674543832	1.000001960981401	1.0000012154737672	1.00000075393372	1.0000004678605263	1.0000002904163476	1.000000180302221	1.000000111950972	1.000000069515827	1.0000000431675633	1.0000000268066636	1.0000000166469505	1.0000000103378743	1.00000000641993	1.0000000039868595	1.0000000024758933	1.00000000153757	1.0000000009548586
2873.0	0.001215	374.6	637.7	0.002631	403.5	54.98	168.5	0.0	NaN	1.0000000010846535	NaN	1.0000000053132063	1.0000000327888556	1.0029266580652618	1.0006884439712163	1.0002788931845803	1.0001382327342945	1.0000755166468054	1.000043480298077	1.000025799029344	1.0000155825710202	1.0000095133191944	1.0000058460857357	1.000003606969421	1.0000022309787902	1.0000013820176634	1.0000008569268322	1.0000005316542915	1.0000003299691718	1.0000002048404693	1.0000001271801178	1.0000000789697172	1.0000000490371805	1.0000000304512349	1.0000000189100906	1.0000000117432353	1.0000000072926494	1.00000000452882	1.0000000028124558	1.0000000017465742	1.0000000010846535
2874.0	0.001215	374.6	637.7	0.002631	403.5	54.98	168.5	0.0	NaN	1.0000000010846535	NaN	1.0000000053132063	1.0000000327888556	1.0029266580652618	1.0006884439712163	1.0002788931845803	1.0001382327342945	1.0000755166468054	1.000043480298077	1.000025799029344	1.0000155825710202	1.0000095133191944	1.0000058460857357	1.000003606969421	1.0000022309787902	1.0000013820176634	1.0000008569268322	1.0000005316542915	1.0000003299691718	1.0000002048404693	1.0000001271801178	1.0000000789697172	1.0000000490371805	1.0000000304512349	1.0000000189100906	1.0000000117432353	1.0000000072926494	1.00000000452882	1.0000000028124558	1.0000000017465742	1.0000000010846535
2875.0	0.001215	374.6	637.7	0.002631	403.5	54.98	168.5	0.0	NaN	1.0000000010846535	NaN	1.0000000053132063	1.0000000327888556	1.0029266580652618	1.0006884439712163	1.0002788931845803	1.0001382327342945	1.0000755166468054	1.000043480298077	1.000025799029344	1.0000155825710202	1.0000095133191944	1.0000058460857357	1.000003606969421	1.0000022309787902	1.0000013820176634	1.0000008569268322	1.0000005316542915	1.0000003299691718	1.0000002048404693	1.0000001271801178	1.0000000789697172	1.0000000490371805	1.0000000304512349	1.0000000189100906	1.0000000117432353	1.0000000072926494	1.00000000452882	1.0000000028124558	1.0000000017465742	1.0000000010846535
2876.0	0.001215	374.6	637.7	0.002631	403.5	54.98	168.5	0.0	NaN	1.0000000010846535	NaN	1.0000000053132063	1.0000000327888556	1.0029266580652618	1.0006884439712163	1.0002788931845803	1.0001382327342945	1.0000755166468054	1.000043480298077	1.000025799029344	1.0000155825710202	1.0000095133191944	1.0000058460857357	1.000003606969421	1.0000022309787902	1.0000013820176634	1.0000008569268322	1.0000005316542915	1.0000003299691718	1.0000002048404693	1.0000001271801178	1.0000000789697172	1.0000000490371805	1.0000000304512349	1.0000000189100906	1.0000000117432353	1.0000000072926494	1.00000000452882	1.0000000028124558	1.0000000017465742	1.0000000010846535
2877.0	0.001215	374.6	637.7	0.002631	403.5	54.98	168.5	0.0	NaN	1.0000000010846535	NaN	1.0000000053132063	1.0000000327888556	1.0029266580652618	1.0006884439712163	1.0002788931845803	1.0001382327342945	1.0000755166468054	1.000043480298077	1.000025799029344	1.0000155825710202	1.0000095133191944	1.0000058460857357	1.000003606969421	1.0000022309787902	1.0000013820176634	1.0000008569268322	1.0000005316542915	1.0000003299691718	1.0000002048404693	1.0000001271801178	1.0000000789697172	1.0000000490371805	1.0000000304512349	1.0000000189100906	1.0000000117432353	1.0000000072926494	1.00000000452882	1.0000000028124558	1.0000000017465742	1.0000000010846535
2878.0	0.001281	298.6	826.7	0.003675	485.2	46.74	131.0	0.0	NaN	1.000000001699595	NaN	1.000000001699595	1.0000000044429143	1.0000000225942383	1.0039385888040846	1.0009060117855186	1.0003646419142005	1.0001802148706553	1.0000983054827906	1.000056554547113	1.0000335404169072	1.0000202525032706	1.000012362193118	1.0000075959486858	1.0000046863056473	1.0000028984503753	1.0000017954489262	1.0000011132594775	1.0000006906814132	1.0000004286661575	1.000000266109256	1.0000001652199173	1.00000010258955	1.0000000637041333	1.0000000395591442	1.0000000245660445	1.0000000152556066	1.0000000094738626	1.0000000058833787	1.0000000036536605	1.0000000022689783
2879.0	0.001281	298.6	826.7	0.003675	485.2	46.74	131.0	0.0	NaN	1.000000001699595	NaN	1.000000001699595	1.0000000044429143	1.0000000225942383	1.0039385888040846	1.0009060117855186	1.0003646419142005	1.0001802148706553	1.0000983054827906	1.000056554547113	1.0000335404169072	1.0000202525032706	1.000012362193118	1.0000075959486858	1.0000046863056473	1.0000028984503753	1.0000017954489262	1.0000011132594775	1.0000006906814132	1.0000004286661575	1.000000266109256	1.0000001652199173	1.00000010258955	1.0000000637041333	1.0000000395591442	1.0000000245660445	1.0000000152556066	1.0000000094738626	1.0000000058833787	1.0000000036536605	1.0000000022689783
2880.0	0.001281	298.6	826.7	0.003675	485.2	46.74	131.0	0.0	NaN	1.000000001699595	NaN	1.000000001699595	1.0000000044429143	1.0000000225942383	1.0039385888040846	1.0009060117855186	1.0003646419142005	1.0001802148706553	1.0000983054827906	1.000056554547113	1.0000335404169072	1.0000202525032706	1.000012362193118	1.0000075959486858	1.0000046863056473	1.0000028984503753	1.0000017954489262	1.0000011132594775	1.0000006906814132	1.0000004286661575	1.000000266109256	1.0000001652199173	1.00000010258955	1.0000000637041333	1.0000000395591442	1.0000000245660445	1.0000000152556066	1.0000000094738626	1.0000000058833787	1.0000000036536605	1.0000000022689783
2881.0	0.001281	298.6	826.7	0.003675	485.2	46.74	131.0	0.0	NaN	1.000000001699595	NaN	1.000000001699595	1.0000000044429143	1.0000000225942383	1.0039385888040846	1.0009060117855186	1.0003646419142005	1.0001802148706553	1.0000983054827906	1.000056554547113	1.0000335404169072	1.0000202525032706	1.000012362193118	1.0000075959486858	1.0000046863056473	1.0000028984503753	1.0000017954489262	1.0000011132594775	1.0000006906814132	1.0000004286661575	1.000000266109256	1.0000001652199173	1.00000010258955	1.0000000637041333	1.0000000395591442	1.0000000245660445	1.0000000152556066	1.0000000094738626	1.0000000058833787	1.0000000036536605	1.0000000022689783
2882.0	0.001281	298.6	826.7	0.003675	485.2	46.74	131.0	0.0	NaN	1.000000001699595	NaN	1.000000001699595	1.0000000044429143	1.0000000225942383	1.0039385888040846	1.0009060117855186	1.0003646419142005	1.0001802148706553	1.0000983054827906	1.000056554547113	1.0000335404169072	1.0000202525032706	1.000012362193118	1.0000075959486858	1.0000046863056473	1.0000028984503753	1.0000017954489262	1.0000011132594775	1.0000006906814132	1.0000004286661575	1.000000266109256	1.0000001652199173	1.00000010258955	1.0000000637041333	1.0000000395591442	1.0000000245660445	1.0000000152556066	1.0000000094738626	1.0000000058833787	1.0000000036536605	1.0000000022689783
2883.0	0.001281	298.6	826.7	0.003675	485.2	46.74	131.0	0.0	NaN	1.000000001699595	NaN	1.000000001699595	1.0000000044429143	1.0000000225942383	1.0039385888040846	1.0009060117855186	1.0003646419142005	1.0001802148706553	1.0000983054827906	1.000056554547113	1.0000335404169072	1.0000202525032706	1.000012362193118	1.0000075959486858	1.0000046863056473	1.0000028984503753	1.0000017954489262	1.0000011132594775	1.0000006906814132	1.0000004286661575	1.000000266109256	1.0000001652199173	1.00000010258955	1.0000000637041333	1.0000000395591442	1.0000000245660445	1.0000000152556066	1.0000000094738626	1.0000000058833787	1.0000000036536605	1.0000000022689783
2884.0	0.001281	298.6	826.7	0.003675	485.2	46.74	131.0	0.0	NaN	1.000000001699595	NaN	1.000000001699595	1.0000000044429143	1.0000000225942383	1.0039385888040846	1.0009060117855186	1.0003646419142005	1.0001802148706553	1.0000983054827906	1.000056554547113	1.0000335404169072	1.0000202525032706	1.000012362193118	1.0000075959486858	1.0000046863056473	1.0000028984503753	1.0000017954489262	1.0000011132594775	1.0000006906814132	1.0000004286661575	1.000000266109256	1.0000001652199173	1.00000010258955	1.0000000637041333	1.0000000395591442	1.0000000245660445	1.0000000152556066	1.0000000094738626	1.0000000058833787	1.0000000036536605	1.0000000022689783
2885.0	0.001281	298.6	826.7	0.003675	485.2	46.74	131.0	0.0	NaN	1.000000001699595	NaN	1.000000001699595	1.0000000044429143	1.0000000225942383	1.0039385888040846	1.0009060117855186	1.0003646419142005	1.0001802148706553	1.0000983054827906	1.000056554547113	1.0000335404169072	1.0000202525032706	1.000012362193118	1.0000075959486858	1.0000046863056473	1.0000028984503753	1.0000017954489262	1.0000011132594775	1.0000006906814132	1.0000004286661575	1.000000266109256	1.0000001652199173	1.00000010258955	1.0000000637041333	1.0000000395591442	1.0000000245660445	1.0000000152556066	1.0000000094738626	1.0000000058833787	1.0000000036536605	1.0000000022689783
2886.0	0.001144	275.0	1000.0	0.003689	539.8	53.91	143.5	0.8666666666666667	5.172413793103448	-0.41474847358967487	3.501821870739176	1.0000000009393635	1.000000002220096	1.0000000081776825	1.0000002432457191	-0.001701444956776688	-0.000542620045060007	-0.0002466379332372743	-0.0001330461535526126	-8.208208840171835e-5	-5.9822497454782354e-5	-5.46664874042285e-5	-6.331577789833162e-5	-8.70393635233882e-5	-0.0001310660177354009	-0.00020550097814860932	-0.0003275785233011751	-0.0005256646387998814	-0.0008459470030697111	-0.0013634870883546374	-0.0022005606272632425	-0.0035575233723833433	-0.005766024747332938	-0.009384270498932448	-0.015377485522582455	-0.02548924571049237	-0.0431020163662287	-0.07560783846051215	-0.14296360309208384	-0.3294023103744181	-0.41474847358967487
2887.0	0.001144	275.0	1000.0	0.003689	539.8	53.91	143.5	0.8666666666666667	5.172413793103448	-0.41474847358967487	3.501821870739176	1.0000000009393635	1.000000002220096	1.0000000081776825	1.0000002432457191	-0.001701444956776688	-0.000542620045060007	-0.0002466379332372743	-0.0001330461535526126	-8.208208840171835e-5	-5.9822497454782354e-5	-5.46664874042285e-5	-6.331577789833162e-5	-8.70393635233882e-5	-0.0001310660177354009	-0.00020550097814860932	-0.0003275785233011751	-0.0005256646387998814	-0.0008459470030697111	-0.0013634870883546374	-0.0022005606272632425	-0.0035575233723833433	-0.005766024747332938	-0.009384270498932448	-0.015377485522582455	-0.02548924571049237	-0.0431020163662287	-0.07560783846051215	-0.14296360309208384	-0.3294023103744181	-0.41474847358967487
2888.0	0.001144	275.0	1000.0	0.003689	539.8	53.91	143.5	0.8666666666666667	5.172413793103448	-0.41474847358967487	3.501821870739176	1.0000000009393635	1.000000002220096	1.0000000081776825	1.0000002432457191	-0.001701444956776688	-0.000542620045060007	-0.0002466379332372743	-0.0001330461535526126	-8.208208840171835e-5	-5.9822497454782354e-5	-5.46664874042285e-5	-6.331577789833162e-5	-8.70393635233882e-5	-0.0001310660177354009	-0.00020550097814860932	-0.0003275785233011751	-0.0005256646387998814	-0.0008459470030697111	-0.0013634870883546374	-0.0022005606272632425	-0.0035575233723833433	-0.005766024747332938	-0.009384270498932448	-0.015377485522582455	-0.02548924571049237	-0.0431020163662287	-0.07560783846051215	-0.14296360309208384	-0.3294023103744181	-0.41474847358967487
2889.0	0.001144	275.0	1000.0	0.003689	539.8	53.91	143.5	0.8666666666666667	5.172413793103448	-0.41474847358967487	3.501821870739176	1.0000000009393635	1.000000002220096	1.0000000081776825	1.0000002432457191	-0.001701444956776688	-0.000542620045060007	-0.0002466379332372743	-0.0001330461535526126	-8.208208840171835e-5	-5.9822497454782354e-5	-5.46664874042285e-5	-6.331577789833162e-5	-8.70393635233882e-5	-0.0001310660177354009	-0.00020550097814860932	-0.0003275785233011751	-0.0005256646387998814	-0.0008459470030697111	-0.0013634870883546374	-0.0022005606272632425	-0.0035575233723833433	-0.005766024747332938	-0.009384270498932448	-0.015377485522582455	-0.02548924571049237	-0.0431020163662287	-0.07560783846051215	-0.14296360309208384	-0.3294023103744181	-0.41474847358967487
2890.0	0.001144	275.0	1000.0	0.003689	539.8	53.91	143.5	0.8666666666666667	5.172413793103448	-0.41474847358967487	3.501821870739176	1.0000000009393635	1.000000002220096	1.0000000081776825	1.0000002432457191	-0.001701444956776688	-0.000542620045060007	-0.0002466379332372743	-0.0001330461535526126	-8.208208840171835e-5	-5.9822497454782354e-5	-5.46664874042285e-5	-6.331577789833162e-5	-8.70393635233882e-5	-0.0001310660177354009	-0.00020550097814860932	-0.0003275785233011751	-0.0005256646387998814	-0.0008459470030697111	-0.0013634870883546374	-0.0022005606272632425	-0.0035575233723833433	-0.005766024747332938	-0.009384270498932448	-0.015377485522582455	-0.02548924571049237	-0.0431020163662287	-0.07560783846051215	-0.14296360309208384	-0.3294023103744181	-0.41474847358967487
2891.0	0.001144	275.0	1000.0	0.003689	539.8	53.91	143.5	0.8666666666666667	5.172413793103448	-0.41474847358967487	3.501821870739176	1.0000000009393635	1.000000002220096	1.0000000081776825	1.0000002432457191	-0.001701444956776688	-0.000542620045060007	-0.0002466379332372743	-0.0001330461535526126	-8.208208840171835e-5	-5.9822497454782354e-5	-5.46664874042285e-5	-6.331577789833162e-5	-8.70393635233882e-5	-0.0001310660177354009	-0.00020550097814860932	-0.0003275785233011751	-0.0005256646387998814	-0.0008459470030697111	-0.0013634870883546374	-0.0022005606272632425	-0.0035575233723833433	-0.005766024747332938	-0.009384270498932448	-0.015377485522582455	-0.02548924571049237	-0.0431020163662287	-0.07560783846051215	-0.14296360309208384	-0.3294023103744181	-0.41474847358967487
2892.0	0.001144	275.0	1000.0	0.003689	539.8	53.91	143.5	0.8666666666666667	5.172413793103448	-0.41474847358967487	3.501821870739176	1.0000000009393635	1.000000002220096	1.0000000081776825	1.0000002432457191	-0.001701444956776688	-0.000542620045060007	-0.0002466379332372743	-0.0001330461535526126	-8.208208840171835e-5	-5.9822497454782354e-5	-5.46664874042285e-5	-6.331577789833162e-5	-8.70393635233882e-5	-0.0001310660177354009	-0.00020550097814860932	-0.0003275785233011751	-0.0005256646387998814	-0.0008459470030697111	-0.0013634870883546374	-0.0022005606272632425	-0.0035575233723833433	-0.005766024747332938	-0.009384270498932448	-0.015377485522582455	-0.02548924571049237	-0.0431020163662287	-0.07560783846051215	-0.14296360309208384	-0.3294023103744181	-0.41474847358967487
2893.0	0.001006	230.3	975.0	0.004017	445.3	63.48	145.4	0.8666666666666667	5.172413793103448	-1.114238865579528	4.1153064626986	1.0000000008075922	1.0000000018850812	1.0000000067004025	1.000000158767172	-0.0028579507842979523	-0.0007298909891004879	-0.00030610620201708215	-0.00015781259888762898	-9.34457771610941e-5	-6.451801078895195e-5	-5.504531008490524e-5	-5.989145225195815e-5	-7.917014467447245e-5	-0.00011698437347140547	-0.00018196295684724578	-0.000289127597224784	-0.0004633575968932174	-0.000745236071731701	-0.001200719390121819	-0.0019371488545749823	-0.00313007325941599	-0.005069143934671175	-0.008239327353293318	-0.013472118402151503	-0.022248991199892286	-0.037379800509750497	-0.06477535179512647	-0.11931702615316145	-0.2544268322604517	-1.114238865579528
2894.0	0.001006	230.3	975.0	0.004017	445.3	63.48	145.4	0.8666666666666667	5.172413793103448	-1.114238865579528	4.1153064626986	1.0000000008075922	1.0000000018850812	1.0000000067004025	1.000000158767172	-0.0028579507842979523	-0.0007298909891004879	-0.00030610620201708215	-0.00015781259888762898	-9.34457771610941e-5	-6.451801078895195e-5	-5.504531008490524e-5	-5.989145225195815e-5	-7.917014467447245e-5	-0.00011698437347140547	-0.00018196295684724578	-0.000289127597224784	-0.0004633575968932174	-0.000745236071731701	-0.001200719390121819	-0.0019371488545749823	-0.00313007325941599	-0.005069143934671175	-0.008239327353293318	-0.013472118402151503	-0.022248991199892286	-0.037379800509750497	-0.06477535179512647	-0.11931702615316145	-0.2544268322604517	-1.114238865579528
2895.0	0.001252	148.2	1000.0	0.004485	331.2	58.72	185.8	0.8333333333333334	4.9655172413793105	-0.2473276450110301	6.6416302103487155	1.0000000003426304	1.0000000006451557	1.0000000013754111	1.0000000038545163	1.0000000256421244	-0.0021455804125828527	-0.0005590169658093777	-0.00023648972345699152	-0.00012316895468453504	-7.439914467592685e-5	-5.338740100645643e-5	-4.818904152993763e-5	-5.535150198946683e-5	-7.576132091871641e-5	-0.00011386778833328538	-0.00017839808173483813	-0.0002842806493549977	-0.00045609934968522333	-0.000733872545050688	-0.0011825849442740851	-0.001907952408813086	-0.0030828085166581093	-0.004992210205731331	-0.008113146602184363	-0.013262662925269	-0.021894273738250453	-0.03675795599016877	-0.06361445983440875	-0.08364337076933143	-0.2473276450110301
2896.0	0.001252	148.2	1000.0	0.004485	331.2	58.72	185.8	0.8333333333333334	4.9655172413793105	-0.2473276450110301	6.6416302103487155	1.0000000003426304	1.0000000006451557	1.0000000013754111	1.0000000038545163	1.0000000256421244	-0.0021455804125828527	-0.0005590169658093777	-0.00023648972345699152	-0.00012316895468453504	-7.439914467592685e-5	-5.338740100645643e-5	-4.818904152993763e-5	-5.535150198946683e-5	-7.576132091871641e-5	-0.00011386778833328538	-0.00017839808173483813	-0.0002842806493549977	-0.00045609934968522333	-0.000733872545050688	-0.0011825849442740851	-0.001907952408813086	-0.0030828085166581093	-0.004992210205731331	-0.008113146602184363	-0.013262662925269	-0.021894273738250453	-0.03675795599016877	-0.06361445983440875	-0.08364337076933143	-0.2473276450110301
2897.0	0.001252	148.2	1000.0	0.004485	331.2	58.72	185.8	0.8333333333333334	4.9655172413793105	-0.2473276450110301	6.6416302103487155	1.0000000003426304	1.0000000006451557	1.0000000013754111	1.0000000038545163	1.0000000256421244	-0.0021455804125828527	-0.0005590169658093777	-0.00023648972345699152	-0.00012316895468453504	-7.439914467592685e-5	-5.338740100645643e-5	-4.818904152993763e-5	-5.535150198946683e-5	-7.576132091871641e-5	-0.00011386778833328538	-0.00017839808173483813	-0.0002842806493549977	-0.00045609934968522333	-0.000733872545050688	-0.0011825849442740851	-0.001907952408813086	-0.0030828085166581093	-0.004992210205731331	-0.008113146602184363	-0.013262662925269	-0.021894273738250453	-0.03675795599016877	-0.06361445983440875	-0.08364337076933143	-0.2473276450110301
2898.0	0.001252	148.2	1000.0	0.004485	331.2	58.72	185.8	0.8333333333333334	4.9655172413793105	-0.2473276450110301	6.6416302103487155	1.0000000003426304	1.0000000006451557	1.0000000013754111	1.0000000038545163	1.0000000256421244	-0.0021455804125828527	-0.0005590169658093777	-0.00023648972345699152	-0.00012316895468453504	-7.439914467592685e-5	-5.338740100645643e-5	-4.818904152993763e-5	-5.535150198946683e-5	-7.576132091871641e-5	-0.00011386778833328538	-0.00017839808173483813	-0.0002842806493549977	-0.00045609934968522333	-0.000733872545050688	-0.0011825849442740851	-0.001907952408813086	-0.0030828085166581093	-0.004992210205731331	-0.008113146602184363	-0.013262662925269	-0.021894273738250453	-0.03675795599016877	-0.06361445983440875	-0.08364337076933143	-0.2473276450110301
