Iteration	mA	kD	mB	mU	e0	eP	bA	bI	robustness	|CoRa<=0.1|	min(CoRA)	SS	0.001	0.0016102620275609393	0.002592943797404667	0.0041753189365604	0.006723357536499335	0.010826367338740546	0.017433288221999882	0.02807216203941177	0.04520353656360243	0.0727895384398315	0.11721022975334802	0.18873918221350972	0.30391953823131973	0.48939009184774934	0.7880462815669912	1.2689610031679222	2.043359717856942	3.2903445623126686	5.298316906283709	8.531678524172808	13.73823795883263	22.122162910704493	35.62247890262442	57.36152510448679	92.36708571873861	148.73521072935117	239.5026619987486	385.6620421163472	621.0169418915616	1000.0
16.0	0.4005	1.018	0.003454	0.1975	0.3802	0.05574	2.106	10.27	0.26666666666666666	1.4482758620689653	0.04060226714152602	173.33813971716293	0.9999853240053734	0.9999763221185398	0.9999617535109304	0.9999381030003032	0.9998995176936436	0.9998360589203436	0.999730326070217	0.9995503936411345	0.999233413738478	0.99864207636869	0.9974264030339314	0.9944566778780582	0.984284645795017	0.9076844838379545	0.3849116551486684	0.21508609391707506	0.14061265785735877	0.0934838676889786	0.06401315368922232	0.047373323528925655	0.04060226714152602	0.042182956144814036	0.05172117188900058	0.06947259627931963	0.09564842023629744	0.12959588602432143	0.16925130873463085	0.2113379583645605	0.2522849938468873	0.28922939267749054
17.0	0.4005	1.018	0.003454	0.1975	0.3802	0.05574	2.106	10.27	0.26666666666666666	1.4482758620689653	0.04060226714152602	173.33813971716293	0.9999853240053734	0.9999763221185398	0.9999617535109304	0.9999381030003032	0.9998995176936436	0.9998360589203436	0.999730326070217	0.9995503936411345	0.999233413738478	0.99864207636869	0.9974264030339314	0.9944566778780582	0.984284645795017	0.9076844838379545	0.3849116551486684	0.21508609391707506	0.14061265785735877	0.0934838676889786	0.06401315368922232	0.047373323528925655	0.04060226714152602	0.042182956144814036	0.05172117188900058	0.06947259627931963	0.09564842023629744	0.12959588602432143	0.16925130873463085	0.2113379583645605	0.2522849938468873	0.28922939267749054
18.0	0.28	1.097	0.003703	0.2523	0.3886	0.06202	2.169	13.72	0.26666666666666666	1.4482758620689653	0.03399325872539752	143.21064318979134	0.9999775046018791	0.9999636400375375	0.9999410944861522	0.9999042115753856	0.999843284537112	0.9997410400008627	0.9995649938684933	0.999248799617848	0.998639373666245	0.9973129446636044	0.9937041615179382	0.9780284360369219	0.7904762035379762	0.4050810873359088	0.2777119078239406	0.19046181999835737	0.12788802378771974	0.08513401483333051	0.05765132991180139	0.041571118434791145	0.034180020239767614	0.03399325872539752	0.04060238579234645	0.054379966086888915	0.07599553772446162	0.10570400044912502	0.14258850134823509	0.18423121740331283	0.22719308723018977	0.2680563073969582
19.0	0.3853	1.925	0.003207	0.2734	0.3014	0.04685	2.08	19.97	0.3333333333333333	1.8620689655172413	0.0237970317229222	204.45000615023463	0.9999884316497616	0.9999813238983113	0.9999698014302911	0.9999510452567046	0.9999203107014748	0.9998694037387651	0.9997835998417928	0.9996347951896178	0.9993643025882959	0.9988321174566991	0.9976297957902914	0.9941011918297032	0.9753674645859977	0.6349803792371583	0.3166166381008029	0.2142323003311667	0.14371779894400777	0.09478466260699418	0.06223565121226209	0.041664317113426705	0.02970183118218733	0.024131708026196567	0.0237970317229222	0.028446719566396717	0.03856204420097103	0.05510066686299152	0.07904438664808904	0.11071414977933766	0.14908459947477729	0.19159935769206599
20.0	0.3853	1.925	0.003207	0.2734	0.3014	0.04685	2.08	19.97	0.3333333333333333	1.8620689655172413	0.0237970317229222	204.45000615023463	0.9999884316497616	0.9999813238983113	0.9999698014302911	0.9999510452567046	0.9999203107014748	0.9998694037387651	0.9997835998417928	0.9996347951896178	0.9993643025882959	0.9988321174566991	0.9976297957902914	0.9941011918297032	0.9753674645859977	0.6349803792371583	0.3166166381008029	0.2142323003311667	0.14371779894400777	0.09478466260699418	0.06223565121226209	0.041664317113426705	0.02970183118218733	0.024131708026196567	0.0237970317229222	0.028446719566396717	0.03856204420097103	0.05510066686299152	0.07904438664808904	0.11071414977933766	0.14908459947477729	0.19159935769206599
21.0	0.388	2.3	0.002974	0.3949	0.2364	0.05533	1.159	22.69	0.36666666666666664	2.0689655172413794	0.016997605512685286	265.3487294926868	0.9999848570269737	0.9999755324293584	0.9999603830728553	0.9999356357558767	0.9998948513747986	0.9998266690314802	0.9997099967428744	0.9995025651748012	0.999109506221731	0.998278764124617	0.9961382048918709	0.9878521993687209	0.8972895942576787	0.4634205427180772	0.32185513506343644	0.22453375929423147	0.15188460102705384	0.10023373303368341	0.0652428936663538	0.042518292754242404	0.028450274576953732	0.020472286794923914	0.016997605512685286	0.01726982105519527	0.021232539824095942	0.029427372471849095	0.042860364370717746	0.06272548263048301	0.08988352692062268	0.12416213643029289
22.0	0.3905	2.19	0.003638	0.4144	0.1572	0.04848	1.439	14.09	0.36666666666666664	2.0689655172413794	0.017166211076426737	221.17779834240773	0.9999899083357735	0.9999836782563264	0.999973530678736	0.9999568857406994	0.9999292709174366	0.9998826016203053	0.9998013088061867	0.9996524418255984	0.9993557755966865	0.9986694435783191	0.9965499757784575	0.983352189553994	0.6111398227933483	0.3843481889695047	0.2749582768441707	0.18999557286182345	0.12722648132847075	0.08343205516117747	0.054281917425988084	0.035714303608762196	0.024590546936727797	0.018803462734593466	0.017166211076426737	0.019269499171406586	0.02536785242315702	0.036269996027933564	0.053143937110600836	0.07711590976552517	0.10862242249914343	0.14673965125808278
23.0	0.3382	1.559	0.004627	0.3381	0.1206	0.06439	1.265	24.25	0.4	2.2758620689655173	0.012940910207190506	147.07261163859343	0.9999868048355163	0.9999786402157534	0.9999653114595404	0.9999433681199601	0.9999067455966274	0.9998442492571463	0.9997336332153981	0.9995255735558124	0.9990912994934334	0.9979967469425192	0.993930965484079	0.9487637289306526	0.46621393467236766	0.3267468903651149	0.22937555301455503	0.15564116670868558	0.10278612582207909	0.06672647471063783	0.04307681479070884	0.02813230519366718	0.01918079345591992	0.01444874402542039	0.012940910207190506	0.014298425086418235	0.018709822258294838	0.0268562125748332	0.039827347331090154	0.058901492567899026	0.08508107571166688	0.11841618521038294
24.0	0.4662	1.416	0.004033	0.3307	0.1088	0.05399	1.42	19.01	0.4	2.2758620689655173	0.013823686197747759	198.3632942860373	0.9999932616687813	0.9999891140769355	0.9999823783219828	0.9999713821922755	0.9999532790933218	0.9999230657535084	0.9998715065225936	0.9997802476257619	0.9996085896354031	0.9992502356573206	0.998346385131458	0.9949748966200483	0.955038996469821	0.38239186962507116	0.2569056116309583	0.17511860139273483	0.11632284492217883	0.07581291418833848	0.04901058237457419	0.03193016020597269	0.021572131383568626	0.015926468412961813	0.013823686197747759	0.01478347121134571	0.01891180913131025	0.02683500031469939	0.0396100334422723	0.058504856170953995	0.08453784985360364	0.1178001935740263
25.0	0.6333	2.094	0.003221	0.3464	0.08511	0.04133	1.303	14.44	0.43333333333333335	2.4827586206896552	0.013523075197068062	305.3800524253209	0.9999965526063879	0.9999944376168725	0.9999910140132254	0.9999854542945366	0.999976378752287	0.9999614394291825	0.9999365114062568	0.9998939858122923	0.9998187577034564	0.9996773836346685	0.9993827135531654	0.9986415465698794	0.9958904482451156	0.9629367821119653	0.32485098410405894	0.21185322504631662	0.14178366920415622	0.09301760608039623	0.06022217882920743	0.03894512291799118	0.0256733705011859	0.01792813433694824	0.014148118141078763	0.013523075197068062	0.01586402768158893	0.02152507939268432	0.031342511005151404	0.04651027210581173	0.06827412861349184	0.097366254591267
26.0	0.7992	1.702	0.004855	0.4164	0.06708	0.0532	1.589	13.96	0.43333333333333335	2.4827586206896552	0.011239927881570634	249.11061265241773	0.9999972636398446	0.9999955809422583	0.9999928507795076	0.9999884005390068	0.9999810919961645	0.9999689428268219	0.9999483445579376	0.9999122744746208	0.9998456343489459	0.9997107811927638	0.9993897644366854	0.9983337838936613	0.9900389486968083	0.35723841194061706	0.22212710462662752	0.149454646085918	0.0983286338164071	0.0636447574939967	0.04093632392756091	0.026554016549508536	0.017848794019115034	0.01307951009405334	0.011239927881570634	0.011912226843820772	0.015178741251227935	0.021581307860790343	0.03208391616718954	0.047953496476604775	0.07044204350736084	0.10020640966703533
27.0	0.6964	0.973	0.006098	0.4053	0.07316	0.07493	1.774	15.01	0.43333333333333335	2.4827586206896552	0.011664971708044166	181.45712694840935	0.9999961860758513	0.9999938334778061	0.9999900046700965	0.9999837325760351	0.999973348996373	0.9999558614660126	0.9999255731939206	0.9998706315228877	0.9997629002817557	0.9995207930519164	0.9988149673243506	0.9950020256729077	0.6600697476390041	0.26943443294450636	0.18391926098243827	0.12255295312639962	0.07995428232150827	0.051552423444826995	0.0332549223544621	0.021902849375315732	0.015312641591722758	0.012130077122366098	0.011664971708044166	0.01377363055024829	0.018796629937249867	0.027521960658127738	0.04110466935896822	0.06083378028000697	0.0876467026298103	0.12145110766738873
28.0	0.7704	0.8537	0.005041	0.3854	0.07268	0.06534	3.339	20.25	0.4666666666666667	2.689655172413793	0.010075808208601733	229.47295150534592	0.9999984937149331	0.999997567461363	0.9999960646571827	0.9999936151351413	0.9999895925703264	0.9999829063921435	0.9999715720287755	0.9999517288495825	0.9999150816281441	0.9998409632103761	0.9996646625074069	0.9990851361943053	0.9944986465685415	0.3325252138035632	0.21447003599744824	0.14434459017208007	0.09484000174858577	0.061286072077523374	0.039323974527658345	0.02538764385439425	0.01689010987408158	0.012122264716703917	0.010075808208601733	0.010294618248144542	0.01278572132699384	0.017984434609257832	0.026742542221346737	0.04027447468392834	0.05995525052320748	0.08686316791959209
29.0	0.7704	0.8537	0.005041	0.3854	0.07268	0.06534	3.339	20.25	0.4666666666666667	2.689655172413793	0.010075808208601733	229.47295150534592	0.9999984937149331	0.999997567461363	0.9999960646571827	0.9999936151351413	0.9999895925703264	0.9999829063921435	0.9999715720287755	0.9999517288495825	0.9999150816281441	0.9998409632103761	0.9996646625074069	0.9990851361943053	0.9944986465685415	0.3325252138035632	0.21447003599744824	0.14434459017208007	0.09484000174858577	0.061286072077523374	0.039323974527658345	0.02538764385439425	0.01689010987408158	0.012122264716703917	0.010075808208601733	0.010294618248144542	0.01278572132699384	0.017984434609257832	0.026742542221346737	0.04027447468392834	0.05995525052320748	0.08686316791959209
30.0	0.9838	0.905	0.006666	0.3994	0.05493	0.09128	2.768	22.98	0.4666666666666667	2.689655172413793	0.007886513812667072	207.85380354481816	0.9999985265560368	0.9999976199666852	0.9999961482121857	0.9999937470500555	0.9999897979203142	0.9999832176587983	0.9999720181359466	0.9999522818192534	0.9999154303191818	0.9998394777900769	0.9996523945768053	0.9989885122835939	0.9919683225985618	0.26030519615948666	0.1709552400411039	0.11313190168889045	0.07343055148907777	0.047070060248172785	0.030059158009626642	0.019373557764924648	0.012917155126197847	0.00934564148790417	0.007886513812667072	0.00820932808029051	0.010356235736092814	0.014723664854652152	0.02207133033772921	0.03350975000326647	0.05037824901047175	0.07390072415423556
31.0	0.8556	0.7031	0.006404	0.4847	0.07971	0.08944	3.474	15.74	0.43333333333333335	2.4827586206896552	0.010707439973867987	209.9878135252814	0.9999982057245185	0.9999970986412394	0.9999952964085999	0.9999923428520328	0.9999874497951874	0.9999791998616722	0.9999648846491654	0.9999388376531467	0.9998874952254466	0.9997710075654213	0.9994245909981619	0.9974346330534812	0.5462956987732984	0.25727019970846143	0.1760592321601295	0.11712187276505137	0.07627864677415346	0.049103341809335226	0.03161362148966056	0.020753201399681537	0.0144159956342862	0.011293073979584553	0.010707439973867987	0.01249900869545686	0.016967653976239217	0.02485021114692159	0.03727358096603074	0.055584095127308254	0.08093884281748251	0.11365281565536076
32.0	1.017	0.6345	0.003685	0.6962	0.07131	0.1549	3.346	15.19	0.43333333333333335	2.4827586206896552	0.008966611999522858	462.7945524451439	0.9999991881138371	0.9999986888305596	0.9999978787126468	0.9999965581071619	0.9999943890654664	0.9999907827939054	0.9999846669188752	0.9999739529236492	0.9999541467669095	0.9999140328591382	0.9998184265726029	0.9995031949245343	0.9969814537006297	0.3899279049174939	0.2708453848890022	0.18706811840069967	0.12504195959912734	0.08162751499530496	0.05251964603875182	0.03362768629592938	0.02172332928643492	0.014525334571847385	0.010556655523554687	0.008966611999522858	0.009395247305258583	0.011897984296239901	0.01692140483753577	0.025300147338545142	0.03821388885292841	0.05700310878244327
33.0	1.351	1.111	0.004125	0.5807	0.08383	0.175	3.094	16.5	0.43333333333333335	2.4827586206896552	0.009195558414280413	468.0469285441076	0.9999991555350765	0.999998637375683	0.9999977984909725	0.9999964358738775	0.9999942107329682	0.9999905456978371	0.9999844242623231	0.9999739655197037	0.9999554192664866	0.9999204335243635	0.9998470718083675	0.9996606534752527	0.99895258174121	0.9889019079416806	0.2556049847615941	0.17120203166453507	0.11345955583963153	0.07371691496841845	0.04733577424657156	0.030349946530791386	0.0197502289286877	0.013462970956550606	0.010181829111951046	0.009195558414280413	0.010267113048982373	0.013571972179370657	0.019678653025372982	0.029529546236602776	0.04434392317570251	0.0653331561800943
34.0	1.463	1.344	0.004149	0.4481	0.0746	0.1826	3.557	14.28	0.43333333333333335	2.4827586206896552	0.009852869767513312	461.3850181286374	0.9999993954752455	0.9999990250913008	0.9999984263309768	0.999997456054613	0.9999958776533906	0.9999932939055317	0.9999890215770195	0.9999818406484112	0.99996944528382	0.9999470927293762	0.9999037310211398	0.999808297731467	0.9995425009974693	0.9982823413827786	0.917225039753063	0.1726191934603858	0.11322849555790182	0.07346635622619543	0.047186189122735644	0.030309990960557514	0.019824183901044765	0.013671813756181119	0.010572900393878454	0.009852869767513312	0.011325028641324376	0.015231048163211478	0.022216631055032226	0.033290154443307615	0.04967360243531833	0.0724374970273158
35.0	2.473	1.353	0.00588	0.4344	0.09386	0.2126	2.3	14.46	0.4666666666666667	2.689655172413793	0.009234010823514927	495.54183679519275	0.999999075367083	0.9999985092133481	0.9999975945428502	0.9999961138307948	0.9999937089824049	0.9999897827127502	0.9999833180701471	0.9999725275072524	0.9999541128174267	0.9999215317792938	0.9998603525795724	0.9997333472239234	0.9994182411008331	0.9982991813987496	0.9870386254726587	0.1498359787160343	0.08443110329730759	0.05365617911585535	0.03424642599734646	0.022111655606385536	0.014806831445130408	0.010804019310364585	0.009234010823514927	0.009729867497582981	0.01233885459601917	0.017478387348265595	0.025893207646546897	0.03854187611937069	0.056322863126866796	0.07960915397992833
36.0	2.602	1.738	0.006094	0.497	0.07742	0.2307	2.382	12.41	0.4666666666666667	2.689655172413793	0.008824502762858224	509.60151213143797	0.9999992687151384	0.9999988207406517	0.9999980966662675	0.9999969236321221	0.9999950162146839	0.9999918960825679	0.999986742803324	0.999978097957195	0.9999632249830838	0.9999365605227774	0.9998853873846982	0.9997751282711341	0.9994821301566003	0.9982661023467331	0.9724040360054602	0.12906094196276077	0.0806999221184623	0.05158316381979008	0.03295411489512476	0.021273192435599768	0.01423065364264658	0.010360578662001022	0.008824502762858224	0.009265953409494185	0.01172762231625757	0.016612420326801748	0.02464996451392021	0.036801075301724495	0.05401030718821169	0.07676002954293376
