Iteration	mU	mW	eP	robustness	|CoRa<=0.1|	min(CoRA)	SS	0.001	0.0013257113655901094	0.0017575106248547913	0.002329951810515372	0.0030888435964774815	0.004094915062380423	0.005428675439323859	0.0071968567300115215	0.009540954763499945	0.012648552168552958	0.016768329368110083	0.022229964825261943	0.029470517025518114	0.03906939937054617	0.0517947467923121	0.06866488450043001	0.09102981779915217	0.12067926406393285	0.15998587196060582	0.2120950887920191	0.28117686979742307	0.37275937203149406	0.49417133613238345	0.6551285568595508	0.8685113737513527	1.1513953993264474	1.5264179671752336	2.023589647725157	2.6826957952797255	3.5564803062231287	4.714866363457394	6.250551925273973	8.286427728546844	10.985411419875584	14.563484775012437	19.306977288832506	25.59547922699536	33.93221771895328	44.98432668969446	59.63623316594643	79.06043210907701	104.81131341546852	138.94954943731375	184.20699693267164	244.20530945486522	323.74575428176433	429.1934260128778	568.9866029018299	754.3120063354615	1000.0
0	13.8536	44.2299	3.9928	0.98	5.877551020408164	3.0120373364413557e-5	3.2218379205553567	([0.0014085983347905712, 0.0010629822809119947, 0.0008021514349634043, 0.000605353035022542, 0.0004569068401923604, 0.00034497253561401915, 0.000260614877963064, 0.00019709587236829498, 0.00014933967891440144, 0.00011352876326824317, 8.679973463923548e-5, 6.701496436648685e-5, 5.259195586794597e-5, 4.2376951849797504e-5, 3.555274402161222e-5, 3.1573352643211796e-5, 3.0120373364413557e-5, 3.107751053894595e-5, 3.4521263182988014e-5, 4.072701589524429e-5, 5.0191012127726924e-5, 6.366994711262516e-5, 8.224131057238843e-5, 0.00010738923919643895, 0.00014112262795760102, 0.0001861347390952703, 0.00024601670717585807, 0.0003255413700230189, 0.0004310389895118865, 0.0005708929174399848, 0.0007561913544257018, 0.0010015812207076495, 0.0013263817813616205, 0.0017560285899683166, 0.0023239312234225127, 0.0030738383097551575, 0.00406280492911404, 0.005364840601278694, 0.007075263969292017, 0.009315676658796, 0.012239256044803309, 0.01603570824960553, 0.020934676354593625, 0.027205661685513194, 0.035151694088480415, 0.045093397959980304, 0.057340362581025255, 0.0721486943003241, 0.08966796839205794, 0.10988708627475406], [3.1880581229072953, 3.1891889624798675, 3.190042592306514, 3.1906869213095805, 3.191173282245771, 3.191540465177976, 3.191817779211055, 3.192027373762725, 3.1921859972844264, 3.192306329699339, 3.1923979926350445, 3.192468316840967, 3.192522927374805, 3.1925661929154088, 3.1926015748891077, 3.1926319041944082, 3.192659607581279, 3.1926869017488446, 3.1927159706615336, 3.1927491402497328, 3.19278906445305, 3.1928389374660697, 3.1929027491283546, 3.1929856038240176, 3.1930941282861003, 3.1932370007226982, 3.1934256432269987, 3.193675132213142, 3.1940053985638865, 3.1944428114782673, 3.195022269169365, 3.195789957424863, 3.1968069857810715, 3.198154173097041, 3.1999383320746735, 3.202300497645916, 3.2054266574625854, 3.209561670878532, 3.2150271961907895, 3.222244563573741, 3.231763594118239, 3.244298308650155, 3.2607701961742204, 3.282359094034, 3.310560640488218, 3.3472476340503676, 3.394730612006993, 3.455811056401122, 3.533819843152341, 3.6326351637376604], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0])
1.0	20.34	48.16	4.121	0.96	5.755102040816326	2.840411548458484e-5	2.3896187382444234	0.0009599297531565923	0.0007243772605828577	0.0005466626930086904	0.0004126203762335122	0.0003115554737440834	0.00023539846641220893	0.00017806527914664196	0.0001349737591753936	0.00010267890213610895	7.859825563080977e-5	6.080587964900708e-5	4.787857705927855e-5	3.878220323706208e-5	3.278902185693721e-5	2.9419529797813514e-5	2.840411548458484e-5	2.9661492371838874e-5	3.3292184416420474e-5	3.958653914340702e-5	4.9047899373773263e-5	6.243276728204728e-5	8.081113750624621e-5	0.00010565176035597605	0.0001389390407266273	0.00018333072030834815	0.00024236859829170805	0.0003207585162671599	0.00042474089653177504	0.0005625795317374781	0.0007452043241723237	0.000987053446102228	0.0013071719294067451	0.0017306365670830897	0.002290389970975715	0.0030295769146214432	0.004004478305813374	0.005288122566336997	0.006974604475473322	0.009184031923615638	0.012067814515980192	0.015813658295479777	0.020649094902374356	0.02684164498874743	0.03469289265118101	0.04452313395615219	0.05664346024847555	0.071313996258911	0.08869122667209141	0.10877357180303132	0.13136030395054527
2.0	19.29	36.0	3.913	0.94	5.63265306122449	3.40107343870374e-5	1.8839809096622604	0.0010121872535786968	0.0007638551229138994	0.0005765056379215467	0.0004352083195211334	0.00032869130047583897	0.00024845078005256263	0.0001880770537144629	0.00014274530727657843	0.00010883163703178603	8.362425820506074e-5	6.510718454068608e-5	5.179929151801079e-5	4.263601193847143e-5	3.6884268052665305e-5	3.408387317812096e-5	3.40107343870374e-5	3.665892130552278e-5	4.2240166125405447e-5	5.120074696598873e-5	6.425708560574407e-5	8.245287116066336e-5	0.00010724221326975305	0.00014060535966161676	0.00018520602829741973	0.0002446025754838734	0.0003235292514773815	0.00042826891696048073	0.0005671450620071103	0.0007511690306172058	0.0009948881885468942	0.001317492361640435	0.001744248777733524	0.002308348682519007	0.003053258952323416	0.004035673905841437	0.0053291462598698495	0.007028425184812654	0.009254417663628698	0.012159479519652351	0.015932388138638766	0.020801807389643642	0.02703632209440257	0.03493829683549987	0.044828213158731735	0.05701637096091316	0.07176075774529585	0.08921417108833624	0.10936994009093598	0.13202146057083522	0.1567521232532009
3.0	21.52	33.55	4.4	0.94	5.63265306122449	3.299550837199327e-5	1.5747515047670815	0.0009074421401337596	0.0006848176968639676	0.000516879255045322	0.00039023753117574584	0.0002947865330148023	0.0002229040625598475	0.00016884701296551304	0.00012829477573002437	9.800519315293872e-5	7.555607856475066e-5	5.915193553321158e-5	4.748058859210271e-5	3.960835465502439e-5	3.490542356122676e-5	3.299550837199327e-5	3.372575237543963e-5	3.715449083851367e-5	4.3555886094081104e-5	5.344179618787358e-5	6.760260390590302e-5	8.717023060567133e-5	0.00011370830084713411	0.00014933653750915166	0.0001968991041354203	0.00026018994783561796	0.000344252442879654	0.0004557760295251593	0.0006036193418396622	0.0007994977599901024	0.0010588835566437075	0.0014021787476868998	0.001856233820131404	0.00245629814517439	0.0032484967963863614	0.004292927393726953	0.005667448350864678	0.007472168057094414	0.009834514625993735	0.012914528118676947	0.016909624344499965	0.022057493264879616	0.028635027616685706	0.036950367632819836	0.04732466784360849	0.06006072049576653	0.07539797483169912	0.09345830420408992	0.11419333003144563	0.13734936507250964	0.16246584528064004
4.0	21.52	33.55	4.4	0.94	5.63265306122449	3.299550837199327e-5	1.5747515047670815	0.0009074421401337596	0.0006848176968639676	0.000516879255045322	0.00039023753117574584	0.0002947865330148023	0.0002229040625598475	0.00016884701296551304	0.00012829477573002437	9.800519315293872e-5	7.555607856475066e-5	5.915193553321158e-5	4.748058859210271e-5	3.960835465502439e-5	3.490542356122676e-5	3.299550837199327e-5	3.372575237543963e-5	3.715449083851367e-5	4.3555886094081104e-5	5.344179618787358e-5	6.760260390590302e-5	8.717023060567133e-5	0.00011370830084713411	0.00014933653750915166	0.0001968991041354203	0.00026018994783561796	0.000344252442879654	0.0004557760295251593	0.0006036193418396622	0.0007994977599901024	0.0010588835566437075	0.0014021787476868998	0.001856233820131404	0.00245629814517439	0.0032484967963863614	0.004292927393726953	0.005667448350864678	0.007472168057094414	0.009834514625993735	0.012914528118676947	0.016909624344499965	0.022057493264879616	0.028635027616685706	0.036950367632819836	0.04732466784360849	0.06006072049576653	0.07539797483169912	0.09345830420408992	0.11419333003144563	0.13734936507250964	0.16246584528064004
5.0	21.11	34.49	6.362	0.96	5.755102040816326	2.701067738602581e-5	1.6480322263372054	0.0009249429084795832	0.0006979666928472624	0.0005267241832017308	0.0003975636409097674	0.0003001786185663393	0.00022679278272638245	0.00017154308193693878	0.00013001367283693016	9.888431844809601e-5	7.566569848688793e-5	5.8500778366208576e-5	4.6016528702059334e-5	3.721423526859504e-5	3.13896823284228e-5	2.8076855416598582e-5	2.701067738602581e-5	2.810580464375223e-5	3.1449789717653315e-5	3.731006032617597e-5	4.615526461018367e-5	5.869267262433931e-5	7.592459400952641e-5	9.922826786372529e-5	0.00013046551395201454	0.00017213073774727055	0.0002275488129660603	0.00030113811514978896	0.00039875877128743716	0.0005281722696108162	0.0006996461952804057	0.0009267472210691708	0.0012273766394667821	0.0016251153662025853	0.002150958459039101	0.0028455304330760327	0.003761877338137282	0.0049689211289134245	0.006555621662033452	0.008635798281592664	0.011353381969161776	0.014887555669833553	0.01945674887468194	0.025319763804511862	0.03277149135003187	0.042129973333816385	0.05371151502753281	0.06779196197919689	0.08455591676331409	0.10404156793999866	0.12609511431426842
6.0	21.96	34.14	7.131	0.98	5.877551020408164	2.5644613386640017e-5	1.5709476009648664	0.0008891685413951226	0.0006709626046002437	0.0005063385127831584	0.0003821702380354473	0.0002885486000299331	0.00021799715372082906	0.000164878941967402	0.00012494827872587815	9.50126298598827e-5	7.267806623101932e-5	5.615822279158519e-5	4.413164857237096e-5	3.563623030554492e-5	2.9992296716668464e-5	2.6748281448685205e-5	2.5644613386640017e-5	2.6592953334780918e-5	2.9669118345603052e-5	3.51191252088799e-5	4.337882921599439e-5	5.510871370662917e-5	7.124658563422468e-5	9.308234218140504e-5	0.0001223607002557903	0.00016141994940018322	0.00021337755000971564	0.0002823769350830383	0.000373914399760998	0.0004952707207113022	0.0006560793921602332	0.0008690723157778042	0.0011510545368698022	0.0015241719781814186	0.002017549273672197	0.0026693867782721244	0.003529612594298383	0.004663179506514126	0.006154065024628211	0.008109954127304994	0.010667426972402843	0.013997194997503409	0.01830848134281398	0.023850996356383814	0.03091215603322631	0.03980642742839501	0.05085342066340058	0.06434234361959222	0.08048353830583327	0.09935328556798993	0.12084455773463405
7.0	21.96	34.14	7.131	0.98	5.877551020408164	2.5644613386640017e-5	1.5709476009648664	0.0008891685413951226	0.0006709626046002437	0.0005063385127831584	0.0003821702380354473	0.0002885486000299331	0.00021799715372082906	0.000164878941967402	0.00012494827872587815	9.50126298598827e-5	7.267806623101932e-5	5.615822279158519e-5	4.413164857237096e-5	3.563623030554492e-5	2.9992296716668464e-5	2.6748281448685205e-5	2.5644613386640017e-5	2.6592953334780918e-5	2.9669118345603052e-5	3.51191252088799e-5	4.337882921599439e-5	5.510871370662917e-5	7.124658563422468e-5	9.308234218140504e-5	0.0001223607002557903	0.00016141994940018322	0.00021337755000971564	0.0002823769350830383	0.000373914399760998	0.0004952707207113022	0.0006560793921602332	0.0008690723157778042	0.0011510545368698022	0.0015241719781814186	0.002017549273672197	0.0026693867782721244	0.003529612594298383	0.004663179506514126	0.006154065024628211	0.008109954127304994	0.010667426972402843	0.013997194997503409	0.01830848134281398	0.023850996356383814	0.03091215603322631	0.03980642742839501	0.05085342066340058	0.06434234361959222	0.08048353830583327	0.09935328556798993	0.12084455773463405
8.0	22.17	40.51	7.622	0.98	5.877551020408164	2.2933964574766155e-5	1.842660173988375	0.0008807175810973475	0.0006645636463696076	0.0005014815784939897	0.0003784678483266512	0.0002857051540492471	0.00021578549467045813	0.0001631223048283098	0.00012350621654601122	9.37698154562412e-5	7.153508664276917e-5	5.502363741031567e-5	4.291467974795497e-5	3.423950409225755e-5	2.8304054652436008e-5	2.4633441242313113e-5	2.2933964574766155e-5	2.306962505320328e-5	2.5051239051351557e-5	2.903729157698518e-5	3.534658921701279e-5	4.448371641531656e-5	5.717931385773128e-5	7.444836963602997e-5	9.767113005938014e-5	0.00012870300310113543	0.00017002207095206901	0.0002249257024915756	0.0002977914496259737	0.0003944221415820497	0.0005225011052110257	0.0006921909884177116	0.0009169189518994494	0.0012144020813194285	0.0016079794677853047	0.002128330528965072	0.0028156705158622133	0.0037225192041609794	0.0049171291234476775	0.006487620963201162	0.00854678297882372	0.011237314298445324	0.014736984538902527	0.019262697974185505	0.025071768781023147	0.03245789659882072	0.04173861798451063	0.053230918828991954	0.06721303150537282	0.08387400919670134	0.10325850143950466
