Iteration	mU	mW	eP	proportion<=eps	|CoRa<=0.1|	min(CoRA)	0.001	0.0013257113655901094	0.0017575106248547913	0.002329951810515372	0.0030888435964774815	0.004094915062380423	0.005428675439323859	0.0071968567300115215	0.009540954763499945	0.012648552168552958	0.016768329368110083	0.022229964825261943	0.029470517025518114	0.03906939937054617	0.0517947467923121	0.06866488450043001	0.09102981779915217	0.12067926406393285	0.15998587196060582	0.2120950887920191	0.28117686979742307	0.37275937203149406	0.49417133613238345	0.6551285568595508	0.8685113737513527	1.1513953993264474	1.5264179671752336	2.023589647725157	2.6826957952797255	3.5564803062231287	4.714866363457394	6.250551925273973	8.286427728546844	10.985411419875584	14.563484775012437	19.306977288832506	25.59547922699536	33.93221771895328	44.98432668969446	59.63623316594643	79.06043210907701	104.81131341546852	138.94954943731375	184.20699693267164	244.20530945486522	323.74575428176433	429.1934260128778	568.9866029018299	754.3120063354615	1000.0
0.0	0.1116	33.4545	0.1032	0.96	5.755102040816326	0.00021572652053386632	0.1489938650518452	0.11665894870332268	0.09059429094819307	0.0698923422772678	0.0536420012201762	0.04100340598646178	0.031244325389481874	0.023750521049420596	0.018020744636870013	0.01365408398825285	0.010334587754423846	0.007815981455188449	0.005907870862256625	0.00446396768053686	0.0033723960078251925	0.0025479039313518036	0.0019257120947427091	0.0014567150413076137	0.0011037723539143143	0.0008388628075936225	0.0006409141340806071	0.0004941578922323215	0.0003868910639705018	0.0003105528563191848	0.00025904714941431934	0.00022825881175563044	0.00021572652053386632	0.00022044660311444961	0.00024279246056229327	0.0002845430432123315	0.0003490222004954209	0.0004413590813937003	0.0005688886165750676	0.0007417209132983981	0.0009735194799541973	0.0012825406999617634	0.0016930006070043687	0.0022368486933980946	0.0029560396742701733	0.0039053977843110763	0.005156155103924503	0.006800199979429629	0.008954969069990389	0.011768720983594215	0.015425595157329174	0.02014934219807356	0.026203899414318946	0.033888162211633197	0.043521648645855664	0.05541784342267161
1.0	0.1153	45.82	0.1043	0.96	5.755102040816326	0.00018371286197979737	0.14490553555270447	0.11333968513678966	0.0879427840673517	0.06780154377305736	0.05201011803006567	0.03973983735997592	0.030271965947567144	0.023005793294222164	0.01745240924733616	0.013221529846685917	0.010006021216526719	0.007566736585132015	0.00571893764207436	0.004320763441554001	0.003263768080226865	0.0024653350138044575	0.00186269492652425	0.0014082639317731435	0.0010660426793317906	0.0008088539113711747	0.000616235241070071	0.0004728402487586368	0.0003672323878164952	0.0002909822959037213	0.00023800032937798028	0.00020405320915690284	0.00018642738325426903	0.00018371286197979737	0.00019569054529149232	0.00022331407897435406	0.00026878458927423487	0.0003357237637162481	0.0004294581361952563	0.0005574355346278965	0.0007298038544927706	0.0009601929350185424	0.0012667524485568083	0.0016735120760869608	0.0022121437716696134	0.002924217136726908	0.0038640428917368448	0.005102187135630047	0.006729695186191995	0.008862963934628083	0.01164901031267137	0.015270555210755423	0.019949832159470222	0.025949324243729494	0.033566810307507106	0.04312143343200981
2.0	0.1054	60.58	0.101	0.96	5.755102040816326	0.00016299122267656078	0.15638734828712533	0.12267920476363833	0.09541475124307083	0.07370051862682345	0.056618619822230765	0.043310746474969956	0.03302133765672894	0.025112270266215986	0.019060248717421315	0.014445221661101073	0.010935272834330604	0.008271168550657763	0.006252194363413214	0.004723953973164921	0.0035682617935302572	0.0026949867668320552	0.0020355900353241207	0.0015380713616252888	0.0011630550382898154	0.0008807803248903274	0.0006688006958832099	0.0005102337132264169	0.0003924363345015746	0.0003060081522397649	0.0002440476544152058	0.00020160475306395977	0.00017528733574995623	0.00016299122267656078	0.00016373238019115323	0.0001775681566424657	0.00020560123244623113	0.0002500663926113887	0.0003145065889692796	0.00040405148151315286	0.0005258191371972624	0.0006894701917306036	0.0009079538489710766	0.0011984967442373261	0.0015838987283437911	0.002094213154423609	0.002768901127721729	0.0036595550459276134	0.004833278550422502	0.006376773820582171	0.00840110057884515	0.011046900956904197	0.014489586572273169	0.01894351224141266	0.02466349093400245	0.03194119119642219
3.0	0.1029	47.68	0.1028	0.96	5.755102040816326	0.00018082492583109105	0.1595804428181653	0.12528628034615938	0.0975068349090514	0.0753561662928054	0.05791453543494486	0.044316387697820155	0.03379652403463694	0.025706746460070755	0.019514353127541365	0.01479106971466322	0.011198089738979488	0.008470570502092468	0.006403323784215841	0.004838437411624399	0.00365499297622928	0.002760753198786762	0.0020855671824210912	0.001576208702010453	0.0011923760161718277	0.0009036150917414922	0.0006869673177371388	0.0005251806532633277	0.00040535664266904136	0.0003179339425071149	0.00025593210735645505	0.00021439801381647374	0.0001900122581912626	0.00018082492583109105	0.00018610004779039528	0.00020625645608413567	0.00024290022470754797	0.000298950943002478	0.00037887119598473503	0.0004890162695400692	0.0006381296711741502	0.000838019915814217	0.0011044653904590947	0.001458406923604575	0.0019275013215643698	0.0025481219157420317	0.0033679005288678792	0.004448902450939968	0.0058715001211889824	0.007738942669725499	0.01018247742037664	0.013366624798030045	0.017493792420025626	0.022806802723169598	0.02958712427056635	0.038145802374182934
4.0	0.1122	54.37	0.1719	0.96	5.755102040816326	0.00013086665903223887	0.14831525352436137	0.11610749353048094	0.09015343992861331	0.06954448732635199	0.05337033034919995	0.04079291364318881	0.03108221356910253	0.023626217125177762	0.01792571099219731	0.013581537306292638	0.010279198701312256	0.007773592280148611	0.0058752473692765365	0.0044385898031296354	0.0033522847710995033	0.0025314796061227636	0.001911677282326403	0.001443956302818483	0.0010912742347545551	0.0008256283727987626	0.0006258862310788149	0.0004761351754512449	0.00036443226211737905	0.0002818617522627187	0.00022182917130422606	0.00017953786520329788	0.00015160755438950295	0.00013580514191459457	0.00013086665903223887	0.0001363963122799125	0.00015283461537514724	0.00018149299264708126	0.0002246574123775047	0.00028576891693655234	0.0003696947170224994	0.00048311016075053184	0.0006350197129149085	0.0008374543816209087	0.001106393980952385	0.0014629751196525446	0.0019350591938536133	0.002559247214001237	0.0033834363887706473	0.0044700101769942725	0.005899726983228	0.007776303077667437	0.010231542597668824	0.013430610356790473	0.017576624245591213	0.022913129030112608
5.0	0.1122	54.37	0.1719	0.96	5.755102040816326	0.00013086665903223887	0.14831525352436137	0.11610749353048094	0.09015343992861331	0.06954448732635199	0.05337033034919995	0.04079291364318881	0.03108221356910253	0.023626217125177762	0.01792571099219731	0.013581537306292638	0.010279198701312256	0.007773592280148611	0.0058752473692765365	0.0044385898031296354	0.0033522847710995033	0.0025314796061227636	0.001911677282326403	0.001443956302818483	0.0010912742347545551	0.0008256283727987626	0.0006258862310788149	0.0004761351754512449	0.00036443226211737905	0.0002818617522627187	0.00022182917130422606	0.00017953786520329788	0.00015160755438950295	0.00013580514191459457	0.00013086665903223887	0.0001363963122799125	0.00015283461537514724	0.00018149299264708126	0.0002246574123775047	0.00028576891693655234	0.0003696947170224994	0.00048311016075053184	0.0006350197129149085	0.0008374543816209087	0.001106393980952385	0.0014629751196525446	0.0019350591938536133	0.002559247214001237	0.0033834363887706473	0.0044700101769942725	0.005899726983228	0.007776303077667437	0.010231542597668824	0.013430610356790473	0.017576624245591213	0.022913129030112608
6.0	0.08766	73.73	0.2163	0.94	5.63265306122449	0.00010035108695903275	0.18226660260940977	0.14393217282493684	0.11255042726179598	0.08731293927574131	0.06730527125374125	0.0516229853432006	0.03944017877551015	0.030041388274920366	0.022829154209418463	0.01731751507063416	0.013118716663529368	0.009927716434266515	0.0075070516214705415	0.005673313359353769	0.00428567328216753	0.003236475235065565	0.002443696123240692	0.001845001616449145	0.001393113590920345	0.0010522305054701411	0.0007952789547279121	0.000601813713724166	0.00045641961755319495	0.0003474996414778518	0.0002663592067946928	0.00020651743693068635	0.00016319253028397807	0.00013292136696222722	0.0001132836454857041	0.00010270888729023443	0.00010035108695903275	0.0001060210849117033	0.00012017127352398196	0.00014393136212665915	0.00017919792072500012	0.00022878458841383022	0.0002966444591037456	0.00038818154176012664	0.0005106746385903061	0.0006738447942149563	0.0008906068890215484	0.0011780570918842649	0.0015587605353172276	0.0020624168701406905	0.002727993214913964	0.003606420210763062	0.004763939580218068	0.006286157221631788	0.00828277254628945	0.010892789796752697
7.0	0.04373	67.53	0.2237	0.9	5.387755102040817	0.00010304685322116091	0.3088161533202504	0.25207092736806397	0.2026946576949259	0.16090930842658627	0.1263725019109642	0.0983792822542897	0.0760470947171723	0.05845561868380552	0.04473641007160397	0.03412033428192083	0.025955039927883394	0.01970392635210247	0.014935298106641955	0.01130747311764854	0.008553260288437255	0.006465590736642415	0.004885065557965686	0.003689599812217389	0.0027860429849379583	0.00210352651989715	0.001588253553987258	0.001199458174148637	0.0009062944317435589	0.0006854543776966471	0.0005193522230632392	0.0003947452086375536	0.0003016899164264922	0.00023275570105234618	0.00018243526329983733	0.0001467068876974095	0.00012271427325851874	0.00010853887727566673	0.00010304685322116091	0.00010579848445984952	0.00011701292319573504	0.0001375853878108433	0.00016915808431545442	0.00021425029430954974	0.0002764576078936098	0.0003607354761113304	0.0004737884196571858	0.0006245936659437648	0.0008250969677431913	0.0010911290451119525	0.001443603390431381	0.0019100694435941004	0.002526707712651998	0.0033408617633258328	0.004414199460414416	0.005826570676625399
8.0	0.04373	67.53	0.2237	0.9	5.387755102040817	0.00010304685322116091	0.3088161533202504	0.25207092736806397	0.2026946576949259	0.16090930842658627	0.1263725019109642	0.0983792822542897	0.0760470947171723	0.05845561868380552	0.04473641007160397	0.03412033428192083	0.025955039927883394	0.01970392635210247	0.014935298106641955	0.01130747311764854	0.008553260288437255	0.006465590736642415	0.004885065557965686	0.003689599812217389	0.0027860429849379583	0.00210352651989715	0.001588253553987258	0.001199458174148637	0.0009062944317435589	0.0006854543776966471	0.0005193522230632392	0.0003947452086375536	0.0003016899164264922	0.00023275570105234618	0.00018243526329983733	0.0001467068876974095	0.00012271427325851874	0.00010853887727566673	0.00010304685322116091	0.00010579848445984952	0.00011701292319573504	0.0001375853878108433	0.00016915808431545442	0.00021425029430954974	0.0002764576078936098	0.0003607354761113304	0.0004737884196571858	0.0006245936659437648	0.0008250969677431913	0.0010911290451119525	0.001443603390431381	0.0019100694435941004	0.002526707712651998	0.0033408617633258328	0.004414199460414416	0.005826570676625399
